[ -0.13665 -0.526576 0.548155
  -0.136101 -0.526341 0.544726
  -0.135308 -0.525997 0.539771
  -0.134291 -0.52555 0.533408
  -0.13307 -0.525005 0.52575
  -0.131666 -0.524365 0.516905
  -0.130098 -0.523635 0.506977
  -0.128386 -0.522817 0.496066
  -0.126547 -0.521915 0.484267
  -0.124599 -0.520933 0.471672
  -0.12256 -0.519873 0.458367
  -0.120445 -0.518739 0.444435
  -0.118269 -0.517533 0.429957
  -0.116047 -0.516259 0.415007
  -0.113791 -0.514919 0.399659
  -0.111514 -0.513517 0.38398
  -0.109226 -0.512055 0.368036
  -0.106939 -0.510537 0.351888
  -0.10466 -0.508967 0.335596
  -0.102398 -0.507346 0.319215
  -0.10016 -0.505679 0.302796
  -0.0979537 -0.503969 0.286389
  -0.0957834 -0.502218 0.270041
  -0.0936543 -0.500431 0.253793
  -0.0915703 -0.49861 0.237688
  -0.0895349 -0.496759 0.221762
  -0.0875505 -0.494881 0.20605
  -0.0856194 -0.492979 0.190585
  -0.0837429 -0.491056 0.175397
  -0.0819221 -0.489114 0.160512
  -0.0801575 -0.487158 0.145956
  -0.0784492 -0.485188 0.131751
  -0.0767968 -0.483208 0.117918
  -0.0751998 -0.481221 0.104475
  -0.0736574 -0.479228 0.091437
  -0.0721683 -0.477232 0.0788195
  -0.0707311 -0.475235 0.0666342
  -0.0693445 -0.473237 0.0548912
  -0.0680066 -0.471242 0.0435992
  -0.0667156 -0.469251 0.0327648
  -0.0654698 -0.467264 0.0223932
  -0.0642671 -0.465283 0.0124879
  -0.0631056 -0.463309 0.00305093
  -0.0619832 -0.461342 -0.00591709
  -0.0608979 -0.459383 -0.014417
  -0.0598477 -0.457434 -0.0224511
  -0.0588306 -0.455493 -0.0300227
  -0.0578448 -0.453561 -0.0371365
  -0.0568881 -0.451638 -0.0437984
  -0.0559589 -0.449723 -0.0500154
  -0.0550552 -0.447817 -0.0557955
  -0.0541754 -0.44592 -0.0611479
  -0.0533178 -0.444029 -0.0660827
  -0.0524807 -0.442146 -0.070611
  -0.0516625 -0.440268 -0.0747449
  -0.0508619 -0.438396 -0.0784973
  -0.0500772 -0.436527 -0.0818821
  -0.0493072 -0.434662 -0.0849139
  -0.0485504 -0.432798 -0.0876082
  -0.0478057 -0.430934 -0.0899815
  -0.0470717 -0.429069 -0.0920508
  -0.0463472 -0.427202 -0.093834
  -0.045631 -0.425332 -0.0953499
  -0.044922 -0.423455 -0.0966179
  -0.0442191 -0.421572 -0.0976582
  -0.043521 -0.419679 -0.0984916
  -0.0428267 -0.417776 -0.09914
  -0.042135 -0.415861 -0.0996266
  -0.0414446 -0.413931 -0.0999753
  -0.0407546 -0.411986 -0.100209
  -0.040064 -0.410022 -0.10035
  -0.0393718 -0.408039 -0.100418
  -0.0386773 -0.406036 -0.100431
  -0.0379801 -0.404011 -0.100404
  -0.0372795 -0.401963 -0.100351
  -0.0365754 -0.399892 -0.100281
  -0.0358675 -0.397796 -0.100204
  -0.0351558 -0.395676 -0.100126
  -0.0344403 -0.393532 -0.100053
