# Maze size:               2x2
# strategy               = sparse
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 239
# max training length    = 1000
# training length factor = 1.1
# training length incr.  = 10
# L1 coefficient         = 0.0001
# max tree size          = 10000
# feature complexity     = 2
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME
# 
# 
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
13 	692	175	0	0.25
15 	692	176	0	0.25
22 	692	176	0	0.25
19 	692	176	0	0.25
20 	692	174	0	0.25
21 	692	172	0	0.25
23 	692	175	0	0.25
24 	692	175	0	0.25
27 	692	172	0	0.25
25 	692	172	0	0.25
28 	692	174	0	0.25
26 	692	174	0	0.25
29 	692	175	0	0.25
30 	692	170	0	0.25
31 	692	174	0	0.25
35 	692	176	0	0.25
32 	692	175	0	0.25
34 	692	173	0	0.25
36 	692	175	0	0.25
37 	692	147	0	0.25
33 	692	173	0	0.25
43 	692	175	0	0.25
40 	692	147	0	0.25
39 	692	175	0	0.25
42 	692	174	0	0.25
45 	692	173	0	0.25
47 	692	148	0	0.25
38 	692	174	0	0.25
44 	692	173	0	0.25
41 	692	174	0	0.25
49 	692	174	0	0.25
48 	692	175	0	0.25
50 	692	175	0	0.25
46 	692	173	0	0.25
52 	692	173	0	0.25
51 	692	172	0	0.25
53 	692	175	0	0.25
55 	692	170	0	0.25
54 	692	172	0	0.25
57 	692	175	0	0.25
61 	692	171	0	0.25
58 	692	175	0	0.25
60 	692	148	0	0.25
56 	692	175	0	0.25
64 	692	172	0	0.25
62 	692	168	0	0.25
65 	692	173	0	0.25
67 	692	172	0	0.25
63 	692	175	0	0.25
71 	692	147	0	0.25
59 	692	175	0	0.25
66 	692	174	0	0.25
68 	692	176	0	0.25
73 	692	173	0	0.25
72 	692	171	0	0.25
70 	692	174	0	0.25
69 	692	169	0	0.25
74 	692	175	0	0.25
75 	692	172	0	0.25
77 	692	174	0	0.25
78 	692	176	0	0.25
79 	692	174	0	0.25
76 	692	175	0	0.25
82 	692	172	0	0.25
81 	692	171	0	0.25
80 	692	173	0	0.25
87 	692	172	0	0.25
84 	692	148	0	0.25
85 	692	172	0	0.25
88 	692	176	0	0.25
83 	692	174	0	0.25
90 	692	176	0	0.25
86 	692	176	0	0.25
96 	692	115	0	0.2
97 	692	170	0	0.25
94 	692	176	0	0.25
89 	692	174	0	0.25
91 	692	174	0	0.25
92 	692	175	0	0.25
95 	692	174	0	0.25
93 	692	175	0	0.25
98 	692	174	0	0.25
99 	692	174	0	0.25
1 	771	176	0	0.25
3 	771	174	0	0.25
2 	771	172	0	0.25
5 	771	174	0	0.25
100 	692	176	0	0.25
6 	771	171	0	0.25
4 	771	174	0	0.25
9 	771	173	0	0.25
10 	771	174	0	0.25
8 	771	174	0	0.25
7 	771	176	0	0.25
15 	771	174	0	0.25
11 	771	173	0	0.2
13 	771	174	0	0.25
12 	771	174	0	0.25
14 	771	174	0	0.25
18 	771	176	0	0.25
16 	771	168	0	0.25
17 	771	173	0	0.25
22 	771	173	0	0.25
21 	771	175	0	0.25
20 	771	172	0	0.25
19 	771	173	0	0.25
23 	771	176	0	0.25
26 	771	172	0	0.25
29 	771	175	0	0.25
24 	771	173	0	0.25
27 	771	172	0	0.25
25 	771	173	0	0.25
32 	771	175	0	0.25
28 	771	171	0	0.25
31 	771	176	0	0.25
30 	771	175	0	0.25
33 	771	176	0	0.25
35 	771	176	0	0.25
36 	771	174	0	0.25
34 	771	174	0	0.25
38 	771	147	0	0.25
40 	771	170	0	0.25
41 	771	175	0	0.25
43 	771	175	0	0.25
37 	771	173	0	0.25
39 	771	170	0	0.25
44 	771	176	0	0.25
42 	771	176	0	0.25
46 	771	172	0	0.25
47 	771	174	0	0.25
45 	771	174	0	0.25
49 	771	175	0	0.25
54 	771	174	0	0.25
55 	771	174	0	0.25
52 	771	176	0	0.25
48 	771	174	0	0.25
56 	771	176	0	0.25
53 	771	175	0	0.25
51 	771	173	0	0.25
57 	771	173	0	0.25
50 	771	173	0	0.25
58 	771	175	0	0.25
59 	771	174	0	0.25
61 	771	173	0	0.25
60 	771	175	0	0.25
63 	771	176	0	0.25
64 	771	174	0	0.25
70 	771	173	0	0.25
62 	771	174	0	0.25
67 	771	175	0	0.25
66 	771	173	0	0.25
69 	771	176	0	0.25
65 	771	174	0	0.25
71 	771	148	0	0.25
68 	771	172	0	0.25
73 	771	170	0	0.25
74 	771	175	0	0.25
72 	771	175	0	0.25
77 	771	170	0	0.25
76 	771	174	0	0.25
78 	771	175	0	0.25
75 	771	174	0	0.25
84 	771	172	0	0.25
79 	771	174	0	0.25
80 	771	173	0	0.25
83 	771	174	0	0.25
82 	771	176	0	0.25
81 	771	172	0	0.2
85 	771	176	0	0.25
86 	771	175	0	0.25
87 	771	174	0	0.25
88 	771	174	0	0.25
89 	771	174	0	0.25
92 	771	172	0	0.25
90 	771	172	0	0.25
93 	771	169	0	0.25
91 	771	173	0	0.25
94 	771	175	0	0.25
95 	771	173	0	0.25
96 	771	176	0	0.25
98 	771	174	0	0.25
3 	858	119	0	0.25
1 	858	175	0	0.25
2 	858	174	0	0.25
97 	771	176	0	0.25
6 	858	173	0	0.25
5 	858	171	0	0.25
99 	771	175	0	0.25
7 	858	175	0	0.25
4 	858	173	0	0.25
100 	771	176	0	0.25
8 	858	172	0	0.25
11 	858	176	0	0.25
10 	858	171	0	0.25
12 	858	171	0	0.25
14 	858	175	0	0.25
9 	858	175	0	0.25
18 	858	173	0	0.25
15 	858	174	0	0.25
13 	858	174	0	0.25
16 	858	176	0	0.25
17 	858	175	0	0.25
19 	858	172	0	0.25
22 	858	116	0	0.001
20 	858	172	0	0.25
23 	858	173	0	0.25
26 	858	169	0	0.25
21 	858	172	0	0.25
27 	858	171	0	0.25
25 	858	176	0	0.25
31 	858	172	0	0.25
33 	858	147	0	0.25
32 	858	174	0	0.25
28 	858	147	0	0.25
24 	858	174	0	0.25
30 	858	172	0	0.25
34 	858	175	0	0.25
37 	858	173	0	0.25
29 	858	173	0	0.25
36 	858	175	0	0.25
38 	858	170	0	0.25
35 	858	172	0	0.25
41 	858	119	0	0.166
40 	858	170	0	0.25
43 	858	173	0	0.25
39 	858	173	0	0.25
44 	858	174	0	0.25
42 	858	174	0	0.25
48 	858	171	0	0.25
45 	858	172	0	0.25
47 	858	175	0	0.25
52 	858	175	0	0.25
49 	858	176	0	0.25
46 	858	175	0	0.25
51 	858	173	0	0.25
53 	858	172	0	0.25
55 	858	144	0	0.25
59 	858	166	0	0.25
50 	858	173	0	0.25
54 	858	173	0	0.25
61 	858	169	0	0.25
56 	858	175	0	0.25
57 	858	174	0	0.25
58 	858	170	0	0.25
60 	858	174	0	0.25
64 	858	173	0	0.25
63 	858	175	0	0.25
62 	858	175	0	0.25
66 	858	176	0	0.25
68 	858	175	0	0.25
67 	858	174	0	0.25
65 	858	172	0	0.25
69 	858	173	0	0.25
76 	858	142	0	0.25
74 	858	174	0	0.25
73 	858	174	0	0.25
71 	858	174	0	0.25
72 	858	174	0	0.25
70 	858	174	0	0.25
75 	858	172	0	0.25
80 	858	173	0	0.25
79 	858	146	0	0.25
77 	858	174	0	0.25
81 	858	175	0	0.25
78 	858	175	0	0.25
84 	858	176	0	0.249
82 	858	175	0	0.25
85 	858	175	0	0.25
89 	858	172	0	0.25
87 	858	147	0	0.25
83 	858	175	0	0.25
86 	858	172	0	0.25
88 	858	174	0	0.25
92 	858	175	0	0.25
90 	858	175	0	0.25
93 	858	174	0	0.25
91 	858	174	0	0.25
97 	858	148	0	0.25
94 	858	175	0	0.25
98 	858	171	0	0.25
95 	858	172	0	0.25
96 	858	170	0	0.25
1 	953	172	0	0.25
2 	953	174	0	0.25
4 	953	175	0	0.25
100 	858	146	0	0.25
99 	858	174	0	0.25
3 	953	172	0	0.25
8 	953	147	0	0.25
5 	953	174	0	0.25
10 	953	175	0	0.25
7 	953	176	0	0.25
6 	953	176	0	0.25
12 	953	148	0	0.25
15 	953	176	0	0.25
11 	953	175	0	0.25
9 	953	176	0	0.25
13 	953	174	0	0.25
14 	953	174	0	0.25
16 	953	170	0	0.25
18 	953	175	0	0.25
17 	953	174	0	0.25
19 	953	176	0	0.25
20 	953	175	0	0.25
22 	953	174	0	0.25
25 	953	174	0	0.25
21 	953	174	0	0.25
26 	953	173	0	0.25
27 	953	176	0	0.25
29 	953	174	0	0.25
23 	953	170	0	0.25
24 	953	172	0	0.25
28 	953	176	0	0.25
32 	953	172	0	0.25
30 	953	172	0	0.25
33 	953	175	0	0.25
31 	953	174	0	0.25
36 	953	173	0	0.25
37 	953	176	0	0.25
38 	953	172	0	0.25
35 	953	174	0	0.25
34 	953	171	0	0.25
39 	953	175	0	0.25
40 	953	174	0	0.25
43 	953	173	0	0.25
44 	953	174	0	0.25
41 	953	176	0	0.25
49 	953	148	0	0.25
42 	953	170	0	0.25
48 	953	173	0	0.25
46 	953	176	0	0.25
50 	953	174	0	0.25
51 	953	175	0	0.25
45 	953	176	0	0.25
47 	953	174	0	0.25
52 	953	175	0	0.25
55 	953	174	0	0.25
53 	953	176	0	0.25
57 	953	175	0	0.25
56 	953	174	0	0.25
54 	953	175	0	0.25
58 	953	175	0	0.25
60 	953	175	0	0.25
59 	953	173	0	0.25
61 	953	175	0	0.25
65 	953	146	0	0.25
67 	953	172	0	0.25
62 	953	175	0	0.25
64 	953	175	0	0.25
63 	953	173	0	0.25
66 	953	173	0	0.25
70 	953	174	0	0.25
71 	953	171	0	0.25
68 	953	175	0	0.25
69 	953	172	0	0.25
74 	953	174	0	0.25
72 	953	172	0	0.25
73 	953	173	0	0.25
78 	953	174	0	0.25
76 	953	146	0	0.25
75 	953	173	0	0.25
77 	953	176	0	0.25
80 	953	174	0	0.25
79 	953	172	0	0.249
82 	953	176	0	0.25
81 	953	175	0	0.25
87 	953	173	0	0.25
83 	953	174	0	0.25
84 	953	172	0	0.25
93 	953	146	0	0.25
86 	953	174	0	0.25
90 	953	173	0	0.25
96 	953	174	0	0.25
92 	953	172	0	0.25
85 	953	176	0	0.25
88 	953	172	0	0.25
95 	953	175	0	0.25
89 	953	174	0	0.25
98 	953	174	0	0.25
100 	953	173	0	0.25
91 	953	175	0	0.25
97 	953	176	0	0.25
94 	953	175	0	0.25
99 	953	174	0	0.25
# Global mean reward 0.248323
