# Maze size:               2x2
# strategy               = utree-value
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 10
# max training length    = 10000
# training length factor = 1.1
# training length incr.  = 10
# L1 coefficient         = 0.0001
# max tree size          = 10000
# feature complexity     = 2
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME
# 
# 
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
52 	33	0	1	0.001
79 	33	0	1	0
67 	33	0	1	0
22 	33	0	1	0
80 	33	0	1	0
31 	33	0	1	0
68 	33	0	1	0
73 	33	0	1	0
81 	33	0	1	0
94 	33	0	1	0
36 	33	0	1	0
95 	33	0	1	0
83 	33	0	1	0
86 	33	0	1	0
96 	33	0	1	0
89 	33	0	1	0
75 	33	0	1	0
76 	33	0	1	0.001
85 	33	0	1	0
6 	46	0	1	0
82 	33	0	1	0
2 	46	0	1	0
1 	46	0	1	0
71 	33	0	1	0
72 	33	0	1	0
9 	46	0	1	0
91 	33	0	1	0
4 	46	0	1	0
5 	46	0	1	0
98 	33	0	1	0
11 	46	0	1	0
87 	33	0	1	0
100 	33	0	1	0
93 	33	0	1	0
13 	46	0	1	0
12 	46	0	1	0
92 	33	0	1	0
99 	33	0	1	0
10 	46	0	1	0
78 	33	0	1	0
3 	46	0	1	0
27 	46	0	1	0
14 	46	0	1	0
88 	33	0	1	0
19 	46	0	1	0
26 	46	0	1	0
20 	46	0	1	0
15 	46	0	1	0
8 	46	0	1	0
30 	46	0	1	0
34 	46	0	1	0
23 	46	0	1	0
97 	33	0	1	0
17 	46	0	1	0
33 	46	0	1	0
22 	46	0	1	0.001
70 	33	0	1	0
39 	46	0	1	0
90 	33	0	1	0
38 	46	0	1	0
36 	46	0	1	0
25 	46	0	1	0
41 	46	0	1	0
35 	46	0	1	0
40 	46	0	1	0
21 	46	0	1	0
24 	46	0	1	0
51 	46	0	1	0
7 	46	0	1	0
18 	46	0	1	0
16 	46	0	1	0
37 	46	0	1	0
54 	46	0	1	0
42 	46	0	1	0
31 	46	0	1	0
29 	46	0	1	0
60 	46	0	1	0
44 	46	0	1	0
48 	46	0	1	0
47 	46	0	1	0
46 	46	0	1	0
61 	46	0	1	0
59 	46	0	1	0
50 	46	0	1	0
63 	46	0	1	0
64 	46	0	1	0
52 	46	0	1	0
55 	46	0	1	0
32 	46	0	1	0
65 	46	0	1	0
76 	46	0	1	0
43 	46	0	1	0
49 	46	0	1	0
45 	46	0	1	0
70 	46	0	1	0
66 	46	0	1	0
71 	46	0	1	0
73 	46	0	1	0
82 	46	0	1	0
86 	46	0	1	0
68 	46	0	1	0.001
84 	46	0	1	0
28 	46	0	1	0
81 	46	0	1	0
67 	46	0	1	0
69 	46	0	1	0
77 	46	0	1	0.001
75 	46	0	1	0
79 	46	0	1	0
62 	46	0	1	0
56 	46	0	1	0
95 	46	0	1	0
53 	46	0	1	0
78 	46	0	1	0
58 	46	0	1	0
74 	46	0	1	0
83 	46	0	1	0
92 	46	0	1	0
80 	46	0	1	0
87 	46	0	1	0
91 	46	0	1	0
72 	46	0	1	0
