# Maze size:               2x2
# strategy               = sparse
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 10
# max training length    = 250
# training length factor = 1.1
# training length incr.  = 5
# L1 coefficient         = 0.0001
# max tree size          = 10000
# feature complexity     = 2
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME
# 
# 
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
89 	16	152	0	0
85 	16	176	0	0.001
98 	16	133	0	0
99 	16	130	0	0.001
90 	16	176	0	0
11 	22	58	0	0.125
95 	16	160	0	0
94 	16	174	0	0
97 	16	162	0	0
3 	22	115	0	0
1 	22	150	0	0
100 	16	160	0	0
2 	22	152	0	0
6 	22	124	0	0
4 	22	146	0	0
12 	22	112	0	0
7 	22	133	0	0
5 	22	146	0	0
14 	22	118	0	0
24 	22	68	0	0
13 	22	124	0	0
10 	22	147	0	0
17 	22	111	0	0
22 	22	102	0	0
8 	22	168	0	0
23 	22	97	0	0.041
18 	22	118	0	0.125
9 	22	173	0	0
16 	22	148	0	0
15 	22	153	0	0.001
19 	22	122	0	0
20 	22	129	0	0.001
21 	22	143	0	0
29 	22	94	0	0.001
28 	22	125	0	0.11
32 	22	106	0	0
26 	22	145	0	0
30 	22	110	0	0.001
25 	22	152	0	0
27 	22	157	0	0
31 	22	148	0	0
48 	22	62	0	0
34 	22	128	0	0
33 	22	133	0	0.111
38 	22	128	0	0
36 	22	146	0	0.2
35 	22	147	0	0
40 	22	133	0	0
45 	22	119	0	0.001
39 	22	144	0	0
47 	22	128	0	0
41 	22	145	0	0.25
37 	22	164	0	0
42 	22	148	0	0.25
43 	22	148	0	0
44 	22	147	0	0.001
46 	22	161	0	0.001
54 	22	113	0	0
52 	22	127	0	0.001
50 	22	142	0	0
55 	22	121	0	0
62 	22	93	0	0
49 	22	175	0	0
57 	22	118	0	0.001
59 	22	117	0	0
51 	22	161	0	0
61 	22	119	0	0
56 	22	145	0	0
53 	22	173	0	0.001
58 	22	147	0	0
65 	22	106	0	0.009
60 	22	148	0	0.001
69 	22	114	0	0.167
68 	22	120	0	0
79 	22	58	0	0
64 	22	147	0	0
67 	22	150	0	0
66 	22	176	0	0.001
71 	22	131	0	0
70 	22	147	0	0.001
63 	22	176	0	0
73 	22	129	0	0
76 	22	113	0	0.001
74 	22	130	0	0.001
77 	22	120	0	0.001
72 	22	155	0	0
80 	22	115	0	0
81 	22	127	0	0
75 	22	148	0	0.001
78 	22	151	0	0
88 	22	108	0	0
94 	22	86	0	0.001
86 	22	131	0	0
84 	22	145	0	0.001
87 	22	128	0	0
83 	22	152	0	0
85 	22	175	0	0
90 	22	122	0	0
82 	22	174	0	0
93 	22	131	0	0
92 	22	132	0	0
96 	22	121	0	0
89 	22	156	0	0
95 	22	130	0	0
91 	22	157	0	0
100 	22	106	0	0.025
7 	29	85	0	0
97 	22	174	0	0
98 	22	176	0	0
99 	22	173	0	0
1 	29	157	0	0.001
2 	29	155	0	0
10 	29	112	0	0
14 	29	107	0	0
3 	29	176	0	0
4 	29	176	0	0.001
6 	29	154	0	0.001
5 	29	173	0	0.001
12 	29	174	0	0
9 	29	169	0	0
11 	29	174	0	0
8 	29	175	0	0
13 	29	176	0	0.25
19 	29	148	0	0
21 	29	146	0	0
20 	29	150	0	0.084
16 	29	163	0	0.001
15 	29	176	0	0.25
17 	29	176	0	0
18 	29	176	0	0.001
23 	29	146	0	0
22 	29	172	0	0.001
25 	29	164	0	0.077
31 	29	126	0	0
24 	29	176	0	0
27 	29	168	0	0.001
26 	29	174	0	0
29 	29	162	0	0
30 	29	149	0	0
32 	29	149	0	0
28 	29	175	0	0.001
39 	29	134	0	0
33 	29	163	0	0
35 	29	153	0	0
41 	29	142	0	0
40 	29	147	0	0
34 	29	176	0	0.001
37 	29	173	0	0
36 	29	175	0	0
42 	29	156	0	0
38 	29	174	0	0
58 	29	52	0	0
50 	29	142	0	0.001
44 	29	163	0	0
43 	29	173	0	0
45 	29	175	0	0.001
47 	29	164	0	0
46 	29	173	0	0.001
48 	29	151	0	0
55 	29	128	0	0
54 	29	176	0	0.001
61 	29	100	0	0
51 	29	159	0	0.167
56 	29	148	0	0.143
49 	29	176	0	0
53 	29	164	0	0.001
52 	29	172	0	0
59 	29	156	0	0.143
57 	29	172	0	0.001
60 	29	157	0	0
63 	29	147	0	0
66 	29	141	0	0.198
65 	29	160	0	0
68 	29	146	0	0
67 	29	147	0	0
64 	29	175	0	0
62 	29	176	0	0
80 	29	176	0	0.001
72 	29	142	0	0.001
78 	29	113	0	0
74 	29	143	0	0.111
69 	29	175	0	0.2
71 	29	163	0	0
77 	29	129	0	0.001
70 	29	175	0	0.001
75 	29	148	0	0.2
73 	29	173	0	0.25
76 	29	161	0	0
82 	29	149	0	0
79 	29	173	0	0
81 	29	174	0	0.001
83 	29	137	0	0
87 	29	146	0	0
86 	29	149	0	0
91 	29	125	0	0
84 	29	164	0	0
88 	29	153	0	0.09
99 	29	102	0	0.001
85 	29	176	0	0.25
89 	29	176	0	0
93 	29	150	0	0
90 	29	175	0	0
92 	29	176	0	0
95 	29	155	0	0
97 	29	175	0	0.001
94 	29	171	0	0.25
98 	29	162	0	0.001
96 	29	173	0	0.001
1 	36	174	0	0.001
100 	29	174	0	0.167
2 	36	175	0	0.001
4 	36	146	0	0.165
3 	36	176	0	0.001
8 	36	131	0	0
6 	36	157	0	0.001
5 	36	170	0	0
13 	36	175	0	0.001
7 	36	175	0	0
10 	36	161	0	0
9 	36	161	0	0.001
14 	36	143	0	0
11 	36	175	0	0.001
12 	36	168	0	0.001
19 	36	126	0	0
18 	36	147	0	0
15 	36	174	0	0.249
22 	36	146	0	0.25
25 	36	129	0	0.1
16 	36	175	0	0.001
17 	36	175	0	0.143
20 	36	173	0	0.125
24 	36	146	0	0
21 	36	174	0	0.001
27 	36	144	0	0.001
23 	36	173	0	0.001
28 	36	148	0	0.001
31 	36	122	0	0
34 	36	175	0	0
26 	36	176	0	0.001
30 	36	155	0	0.001
29 	36	174	0	0.143
32 	36	156	0	0
35 	36	151	0	0
33 	36	175	0	0.25
38 	36	162	0	0.249
41 	36	124	0	0
36 	36	176	0	0.001
37 	36	173	0	0
39 	36	175	0	0.001
42 	36	152	0	0
46 	36	146	0	0
45 	36	158	0	0.125
40 	36	176	0	0.25
43 	36	164	0	0
53 	36	108	0	0
49 	36	150	0	0.001
44 	36	173	0	0
51 	36	158	0	0.001
50 	36	162	0	0.001
47 	36	175	0	0.001
52 	36	149	0	0.167
48 	36	176	0	0.25
76 	36	175	0	0
57 	36	138	0	0
54 	36	174	0	0
56 	36	176	0	0.001
55 	36	175	0	0.001
60 	36	125	0	0
59 	36	149	0	0.001
58 	36	171	0	0
61 	36	159	0	0.167
66 	36	144	0	0
62 	36	175	0	0
63 	36	175	0	0.001
67 	36	153	0	0
68 	36	151	0	0
65 	36	163	0	0
64 	36	175	0	0.2
71 	36	148	0	0
69 	36	173	0	0
72 	36	158	0	0
70 	36	176	0	0.001
74 	36	155	0	0.001
75 	36	163	0	0.083
73 	36	174	0	0
77 	36	161	0	0
79 	36	147	0	0
78 	36	174	0	0.167
81 	36	154	0	0
84 	36	142	0	0
80 	36	171	0	0
83 	36	169	0	0.001
85 	36	147	0	0
82 	36	176	0	0
89 	36	152	0	0
87 	36	161	0	0.071
86 	36	176	0	0.001
88 	36	163	0	0
97 	36	139	0	0.001
90 	36	174	0	0
98 	36	144	0	0
91 	36	173	0	0.001
94 	36	162	0	0.001
92 	36	176	0	0.167
93 	36	175	0	0
5 	44	176	0	0
99 	36	148	0	0.001
96 	36	162	0	0.067
9 	44	87	0	0
100 	36	148	0	0
95 	36	176	0	0
2 	44	163	0	0
1 	44	171	0	0.125
6 	44	131	0	0
8 	44	137	0	0
3 	44	174	0	0
4 	44	173	0	0.249
7 	44	175	0	0.001
12 	44	154	0	0.083
11 	44	162	0	0.2
19 	44	174	0	0.001
10 	44	171	0	0.167
13 	44	175	0	0.001
14 	44	174	0	0.001
16 	44	174	0	0
15 	44	176	0	0
28 	44	137	0	0.2
18 	44	176	0	0
17 	44	175	0	0.25
23 	44	168	0	0
20 	44	176	0	0.249
21 	44	170	0	0
22 	44	176	0	0.2
25 	44	174	0	0.25
24 	44	175	0	0.25
26 	44	176	0	0.249
27 	44	175	0	0.001
29 	44	174	0	0.143
30 	44	174	0	0.001
32 	44	163	0	0
31 	44	174	0	0.001
33 	44	163	0	0
36 	44	158	0	0
37 	44	159	0	0.001
43 	44	169	0	0
39 	44	175	0	0.25
34 	44	174	0	0.25
35 	44	174	0	0.25
38 	44	159	0	0.001
47 	44	139	0	0
45 	44	142	0	0.142
41 	44	158	0	0.001
42 	44	162	0	0
40 	44	171	0	0.2
50 	44	175	0	0.001
51 	44	147	0	0.001
44 	44	166	0	0
46 	44	175	0	0.001
48 	44	174	0	0.001
49 	44	176	0	0.001
52 	44	155	0	0
55 	44	176	0	0.001
58 	44	122	0	0
54 	44	164	0	0
53 	44	175	0	0.25
61 	44	131	0	0
56 	44	175	0	0.001
57 	44	173	0	0
64 	44	138	0	0.001
66 	44	129	0	0
59 	44	172	0	0.001
60 	44	176	0	0
62 	44	175	0	0.001
68 	44	172	0	0.001
63 	44	174	0	0
69 	44	147	0	0
65 	44	174	0	0.001
75 	44	141	0	0
67 	44	175	0	0.001
70 	44	164	0	0.111
77 	44	131	0	0.001
71 	44	161	0	0.143
72 	44	161	0	0
73 	44	174	0	0.001
74 	44	174	0	0.25
76 	44	161	0	0
78 	44	175	0	0.001
79 	44	176	0	0.001
80 	44	175	0	0.001
84 	44	140	0	0.001
82 	44	164	0	0
81 	44	175	0	0.001
83 	44	175	0	0.25
85 	44	174	0	0.25
86 	44	174	0	0.001
89 	44	161	0	0
87 	44	176	0	0.2
90 	44	164	0	0.001
88 	44	176	0	0.001
91 	44	176	0	0.25
99 	44	175	0	0
92 	44	173	0	0.001
95 	44	164	0	0
93 	44	172	0	0
94 	44	175	0	0.125
96 	44	175	0	0
97 	44	176	0	0.25
98 	44	176	0	0.167
100 	44	175	0	0
4 	53	134	0	0
1 	53	176	0	0
3 	53	159	0	0
2 	53	160	0	0
6 	53	151	0	0.067
5 	53	160	0	0
7 	53	173	0	0.143
11 	53	176	0	0.143
8 	53	173	0	0.001
9 	53	172	0	0.25
10 	53	173	0	0
16 	53	149	0	0
15 	53	157	0	0.1
17 	53	175	0	0
12 	53	172	0	0.25
14 	53	172	0	0.25
13 	53	176	0	0.001
18 	53	155	0	0
19 	53	164	0	0.001
23 	53	156	0	0
20 	53	173	0	0.2
21 	53	175	0	0.25
22 	53	172	0	0.125
24 	53	174	0	0.001
27 	53	150	0	0
26 	53	176	0	0.2
25 	53	163	0	0.001
28 	53	174	0	0.25
32 	53	124	0	0
29 	53	172	0	0.001
30 	53	174	0	0.2
31 	53	175	0	0.249
33 	53	164	0	0
36 	53	160	0	0
34 	53	175	0	0.25
38 	53	158	0	0
35 	53	173	0	0.249
41 	53	157	0	0.111
37 	53	175	0	0.001
39 	53	170	0	0.25
40 	53	175	0	0
42 	53	174	0	0.25
44 	53	162	0	0
43 	53	175	0	0.001
51 	53	134	0	0
45 	53	174	0	0.25
46 	53	174	0	0.199
47 	53	175	0	0.25
49 	53	174	0	0.001
48 	53	176	0	0.001
50 	53	175	0	0.001
53 	53	157	0	0
52 	53	174	0	0.125
54 	53	175	0	0
56 	53	147	0	0.001
55 	53	174	0	0
66 	53	132	0	0
57 	53	175	0	0
58 	53	175	0	0
62 	53	162	0	0
59 	53	175	0	0.001
60 	53	174	0	0.001
61 	53	175	0	0.25
63 	53	176	0	0.25
64 	53	176	0	0.25
65 	53	175	0	0.249
72 	53	146	0	0
67 	53	175	0	0.001
68 	53	176	0	0.001
69 	53	175	0	0.25
71 	53	161	0	0.001
73 	53	147	0	0.2
70 	53	175	0	0.125
75 	53	170	0	0.001
83 	53	91	0	0
74 	53	175	0	0.001
77 	53	163	0	0.25
76 	53	176	0	0.125
79 	53	158	0	0
78 	53	164	0	0.001
80 	53	176	0	0.001
82 	53	162	0	0
84 	53	161	0	0
89 	53	145	0	0.125
81 	53	173	0	0
85 	53	163	0	0
86 	53	162	0	0
87 	53	175	0	0.2
88 	53	174	0	0.25
90 	53	174	0	0
97 	53	176	0	0
94 	53	157	0	0.2
95 	53	174	0	0
91 	53	176	0	0.001
99 	53	133	0	0
92 	53	176	0	0
93 	53	174	0	0.167
96 	53	176	0	0
98 	53	175	0	0.125
2 	63	163	0	0
100 	53	174	0	0.2
1 	63	174	0	0.25
3 	63	174	0	0.25
4 	63	176	0	0
5 	63	154	0	0
9 	63	174	0	0.143
7 	63	162	0	0
6 	63	175	0	0.2
8 	63	163	0	0
11 	63	176	0	0.25
10 	63	172	0	0
21 	63	122	0	0
12 	63	164	0	0.001
13 	63	175	0	0.25
16 	63	162	0	0.25
14 	63	175	0	0.001
15 	63	174	0	0.001
18 	63	164	0	0.166
17 	63	175	0	0.001
25 	63	128	0	0
19 	63	175	0	0.25
20 	63	174	0	0
24 	63	149	0	0
22 	63	172	0	0.001
23 	63	174	0	0.25
26 	63	157	0	0
27 	63	163	0	0
29 	63	173	0	0
28 	63	173	0	0.25
31 	63	158	0	0
30 	63	174	0	0.001
34 	63	161	0	0
32 	63	173	0	0.001
33 	63	175	0	0.25
35 	63	174	0	0.25
36 	63	172	0	0.2
37 	63	175	0	0.143
39 	63	155	0	0
38 	63	175	0	0.143
49 	63	176	0	0
42 	63	171	0	0.001
43 	63	172	0	0
41 	63	172	0	0.25
40 	63	176	0	0
45 	63	163	0	0
44 	63	173	0	0.001
46 	63	176	0	0.125
47 	63	176	0	0.2
48 	63	175	0	0.25
50 	63	176	0	0.25
53 	63	157	0	0.001
51 	63	172	0	0.2
52 	63	170	0	0
54 	63	172	0	0.125
55 	63	175	0	0.143
57 	63	174	0	0.001
63 	63	134	0	0
56 	63	175	0	0.001
60 	63	173	0	0.25
62 	63	171	0	0.001
58 	63	174	0	0
59 	63	175	0	0
61 	63	175	0	0.25
68 	63	153	0	0
64 	63	171	0	0
70 	63	160	0	0
65 	63	173	0	0.249
66 	63	172	0	0
67 	63	174	0	0.25
75 	63	110	0	0.026
69 	63	174	0	0.001
72 	63	176	0	0.25
71 	63	173	0	0.25
73 	63	174	0	0.25
74 	63	175	0	0
76 	63	173	0	0.001
77 	63	173	0	0
78 	63	171	0	0.25
79 	63	172	0	0.25
94 	63	116	0	0
81 	63	173	0	0.001
80 	63	174	0	0.2
92 	63	163	0	0.25
82 	63	175	0	0.001
85 	63	169	0	0
83 	63	174	0	0.25
84 	63	176	0	0.001
86 	63	175	0	0
87 	63	173	0	0.001
90 	63	155	0	0.001
88 	63	175	0	0.181
91 	63	175	0	0
89 	63	175	0	0
93 	63	174	0	0.2
95 	63	175	0	0.25
96 	63	174	0	0.001
97 	63	176	0	0
1 	74	144	0	0.001
98 	63	176	0	0.25
100 	63	161	0	0
99 	63	174	0	0.25
11 	74	148	0	0.25
3 	74	148	0	0
2 	74	174	0	0.001
9 	74	144	0	0.143
10 	74	171	0	0.25
7 	74	173	0	0.25
13 	74	145	0	0
8 	74	168	0	0.001
4 	74	176	0	0.001
6 	74	174	0	0.25
5 	74	175	0	0.25
12 	74	174	0	0
16 	74	146	0	0.001
14 	74	172	0	0
17 	74	173	0	0.2
15 	74	172	0	0.249
22 	74	127	0	0
18 	74	174	0	0.25
21 	74	161	0	0
20 	74	173	0	0.25
19 	74	174	0	0.25
24 	74	144	0	0.143
25 	74	172	0	0.25
23 	74	170	0	0.001
29 	74	141	0	0.249
26 	74	169	0	0
34 	74	144	0	0.001
28 	74	171	0	0.167
30 	74	145	0	0.25
27 	74	175	0	0.25
40 	74	115	0	0.061
38 	74	176	0	0.25
36 	74	160	0	0
31 	74	173	0	0.199
33 	74	171	0	0.001
32 	74	175	0	0.249
35 	74	175	0	0.167
37 	74	175	0	0.001
39 	74	167	0	0.249
44 	74	133	0	0.002
43 	74	147	0	0.25
41 	74	171	0	0
42 	74	171	0	0.001
46 	74	147	0	0
48 	74	151	0	0
45 	74	172	0	0.25
47 	74	168	0	0.001
49 	74	173	0	0
53 	74	133	0	0.001
54 	74	146	0	0.25
50 	74	172	0	0
58 	74	174	0	0.25
56 	74	148	0	0.166
51 	74	176	0	0
52 	74	176	0	0.167
55 	74	175	0	0
63 	74	147	0	0
61 	74	148	0	0.25
57 	74	173	0	0.249
59 	74	176	0	0.25
60 	74	175	0	0.125
66 	74	175	0	0.25
62 	74	173	0	0.001
70 	74	142	0	0.25
64 	74	175	0	0.25
65 	74	172	0	0.25
68 	74	168	0	0.25
67 	74	176	0	0.167
69 	74	173	0	0.001
72 	74	161	0	0
71 	74	175	0	0.001
86 	74	60	0	0
76 	74	129	0	0
73 	74	171	0	0.143
74 	74	176	0	0.001
78 	74	146	0	0
75 	74	172	0	0
88 	74	169	0	0.001
82 	74	146	0	0.222
83 	74	142	0	0.001
80 	74	173	0	0.25
79 	74	173	0	0.2
77 	74	175	0	0
85 	74	143	0	0
84 	74	160	0	0
81 	74	174	0	0.001
87 	74	175	0	0.25
92 	74	120	0	0
89 	74	161	0	0
93 	74	142	0	0.25
90 	74	176	0	0.25
91 	74	176	0	0.001
95 	74	173	0	0.25
94 	74	171	0	0.001
100 	74	174	0	0.001
96 	74	172	0	0.249
98 	74	174	0	0.001
1 	86	169	0	0.25
97 	74	173	0	0.25
99 	74	169	0	0.25
10 	86	172	0	0.25
8 	86	146	0	0.1
3 	86	163	0	0.141
2 	86	173	0	0
4 	86	175	0	0
12 	86	151	0	0.143
11 	86	171	0	0.166
5 	86	173	0	0.25
6 	86	176	0	0.25
7 	86	175	0	0.142
9 	86	176	0	0
13 	86	176	0	0.25
16 	86	171	0	0.2
25 	86	114	0	0.2
14 	86	176	0	0.25
15 	86	175	0	0.25
34 	86	69	0	0
18 	86	157	0	0
20 	86	151	0	0
17 	86	174	0	0.25
