# Maze size:               2x2
# strategy               = linear-q
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 10
# max training length    = 10000
# training length factor = 1.1
# training length incr.  = 10
# L1 coefficient         = 0.0001
# max tree size          = 10000
# feature complexity     = 3
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME
# 
# 
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
68 	181	0	0	0.25
67 	181	0	0	0.143
69 	181	0	0	0.143
71 	181	0	0	0.001
73 	181	0	0	0
70 	181	0	0	0.167
72 	181	0	0	0.143
74 	181	0	0	0.166
77 	181	0	0	0
99 	181	0	0	0.019
78 	181	0	0	0.142
79 	181	0	0	0.001
76 	181	0	0	0.167
75 	181	0	0	0
85 	181	0	0	0
87 	181	0	0	0.199
80 	181	0	0	0.111
82 	181	0	0	0.001
81 	181	0	0	0.2
83 	181	0	0	0.001
90 	181	0	0	0.143
84 	181	0	0	0
86 	181	0	0	0.125
89 	181	0	0	0.166
88 	181	0	0	0
92 	181	0	0	0.091
91 	181	0	0	0.142
95 	181	0	0	0
96 	181	0	0	0
94 	181	0	0	0.25
97 	181	0	0	0.001
93 	181	0	0	0.166
98 	181	0	0	0
100 	181	0	0	0.001
6 	209	0	0	0
2 	209	0	0	0.001
9 	209	0	0	0.166
1 	209	0	0	0.143
8 	209	0	0	0.1
4 	209	0	0	0.2
5 	209	0	0	0.125
3 	209	0	0	0
10 	209	0	0	0
15 	209	0	0	0.143
13 	209	0	0	0.143
11 	209	0	0	0.166
7 	209	0	0	0.25
12 	209	0	0	0.143
16 	209	0	0	0.2
17 	209	0	0	0.001
19 	209	0	0	0.001
41 	209	0	0	0.019
18 	209	0	0	0.2
14 	209	0	0	0.25
20 	209	0	0	0.249
23 	209	0	0	0
22 	209	0	0	0.199
21 	209	0	0	0.126
24 	209	0	0	0.2
25 	209	0	0	0.108
28 	209	0	0	0
26 	209	0	0	0.111
33 	209	0	0	0.142
27 	209	0	0	0.001
32 	209	0	0	0.25
34 	209	0	0	0
30 	209	0	0	0.167
29 	209	0	0	0.25
31 	209	0	0	0.126
35 	209	0	0	0.166
36 	209	0	0	0.2
37 	209	0	0	0.182
40 	209	0	0	0.001
45 	209	0	0	0.199
64 	209	0	0	0.022
39 	209	0	0	0
38 	209	0	0	0.125
44 	209	0	0	0
42 	209	0	0	0.25
43 	209	0	0	0.167
47 	209	0	0	0.143
46 	209	0	0	0.001
49 	209	0	0	0.001
48 	209	0	0	0.001
50 	209	0	0	0.167
51 	209	0	0	0.2
52 	209	0	0	0.001
55 	209	0	0	0.143
59 	209	0	0	0.001
56 	209	0	0	0.167
54 	209	0	0	0.001
53 	209	0	0	0
57 	209	0	0	0
60 	209	0	0	0.199
63 	209	0	0	0.001
58 	209	0	0	0
61 	209	0	0	0.2
62 	209	0	0	0.001
66 	209	0	0	0.2
68 	209	0	0	0.099
65 	209	0	0	0.125
67 	209	0	0	0.143
69 	209	0	0	0.167
70 	209	0	0	0.25
72 	209	0	0	0.167
71 	209	0	0	0.125
74 	209	0	0	0.001
73 	209	0	0	0.249
75 	209	0	0	0.2
79 	209	0	0	0.001
76 	209	0	0	0.249
77 	209	0	0	0.001
78 	209	0	0	0.111
84 	209	0	0	0
81 	209	0	0	0.2
82 	209	0	0	0
80 	209	0	0	0.154
83 	209	0	0	0.001
85 	209	0	0	0.002
89 	209	0	0	0.001
91 	209	0	0	0.165
86 	209	0	0	0.199
94 	209	0	0	0.143
90 	209	0	0	0.2
92 	209	0	0	0.25
87 	209	0	0	0.001
93 	209	0	0	0.25
88 	209	0	0	0.001
96 	209	0	0	0.077
95 	209	0	0	0.25
98 	209	0	0	0.1
97 	209	0	0	0.166
99 	209	0	0	0.001
100 	209	0	0	0.198
2 	239	0	0	0.084
3 	239	0	0	0
1 	239	0	0	0
6 	239	0	0	0
4 	239	0	0	0.001
5 	239	0	0	0.249
8 	239	0	0	0.001
7 	239	0	0	0.003
9 	239	0	0	0.179
13 	239	0	0	0
20 	239	0	0	0.25
10 	239	0	0	0.167
12 	239	0	0	0.125
16 	239	0	0	0.154
11 	239	0	0	0.142
14 	239	0	0	0.2
15 	239	0	0	0.25
19 	239	0	0	0.001
18 	239	0	0	0.143
22 	239	0	0	0
21 	239	0	0	0
23 	239	0	0	0.143
17 	239	0	0	0.001
24 	239	0	0	0.167
27 	239	0	0	0.167
25 	239	0	0	0.077
29 	239	0	0	0.001
32 	239	0	0	0
30 	239	0	0	0
31 	239	0	0	0.143
26 	239	0	0	0.001
33 	239	0	0	0.25
28 	239	0	0	0.167
35 	239	0	0	0.25
39 	239	0	0	0.001
37 	239	0	0	0
36 	239	0	0	0.001
40 	239	0	0	0.001
42 	239	0	0	0.2
34 	239	0	0	0.166
38 	239	0	0	0.2
43 	239	0	0	0.001
41 	239	0	0	0
44 	239	0	0	0
47 	239	0	0	0.083
45 	239	0	0	0
46 	239	0	0	0.182
48 	239	0	0	0.134
49 	239	0	0	0.001
50 	239	0	0	0
57 	239	0	0	0.1
53 	239	0	0	0
54 	239	0	0	0
51 	239	0	0	0.1
52 	239	0	0	0.077
56 	239	0	0	0.092
59 	239	0	0	0.199
60 	239	0	0	0.199
55 	239	0	0	0.25
58 	239	0	0	0.2
62 	239	0	0	0
61 	239	0	0	0.167
65 	239	0	0	0.25
64 	239	0	0	0.167
63 	239	0	0	0.166
68 	239	0	0	0.199
67 	239	0	0	0.001
69 	239	0	0	0.199
70 	239	0	0	0.167
66 	239	0	0	0.25
72 	239	0	0	0.125
71 	239	0	0	0.125
73 	239	0	0	0.001
80 	239	0	0	0.094
76 	239	0	0	0.2
74 	239	0	0	0.25
82 	239	0	0	0.2
78 	239	0	0	0.001
75 	239	0	0	0
77 	239	0	0	0
81 	239	0	0	0.2
86 	239	0	0	0
79 	239	0	0	0.143
83 	239	0	0	0.143
88 	239	0	0	0.25
89 	239	0	0	0
84 	239	0	0	0
85 	239	0	0	0.25
93 	239	0	0	0.25
91 	239	0	0	0.222
90 	239	0	0	0.002
92 	239	0	0	0.001
87 	239	0	0	0.002
94 	239	0	0	0.25
96 	239	0	0	0.125
95 	239	0	0	0.1
97 	239	0	0	0.001
99 	239	0	0	0.166
98 	239	0	0	0.001
100 	239	0	0	0
1 	272	0	0	0.111
2 	272	0	0	0.004
8 	272	0	0	0.25
3 	272	0	0	0.199
7 	272	0	0	0.001
5 	272	0	0	0.167
6 	272	0	0	0.154
10 	272	0	0	0.25
16 	272	0	0	0
4 	272	0	0	0.167
12 	272	0	0	0.167
11 	272	0	0	0.167
9 	272	0	0	0.142
13 	272	0	0	0.25
15 	272	0	0	0.143
14 	272	0	0	0.2
19 	272	0	0	0
17 	272	0	0	0.111
18 	272	0	0	0.25
21 	272	0	0	0.143
20 	272	0	0	0.199
22 	272	0	0	0.167
23 	272	0	0	0.139
26 	272	0	0	0.167
24 	272	0	0	0
27 	272	0	0	0.166
25 	272	0	0	0.25
29 	272	0	0	0.2
28 	272	0	0	0.167
34 	272	0	0	0.001
35 	272	0	0	0.001
30 	272	0	0	0
33 	272	0	0	0.249
32 	272	0	0	0.167
31 	272	0	0	0.199
38 	272	0	0	0.2
36 	272	0	0	0.25
40 	272	0	0	0.199
37 	272	0	0	0.2
43 	272	0	0	0.167
39 	272	0	0	0.25
42 	272	0	0	0.2
41 	272	0	0	0
44 	272	0	0	0.001
45 	272	0	0	0.25
46 	272	0	0	0.2
47 	272	0	0	0.001
49 	272	0	0	0
48 	272	0	0	0.2
51 	272	0	0	0.2
50 	272	0	0	0.143
53 	272	0	0	0.2
52 	272	0	0	0.142
59 	272	0	0	0.143
57 	272	0	0	0.2
56 	272	0	0	0.1
55 	272	0	0	0.167
58 	272	0	0	0.125
63 	272	0	0	0.2
54 	272	0	0	0.167
60 	272	0	0	0
65 	272	0	0	0.249
64 	272	0	0	0.125
69 	272	0	0	0
61 	272	0	0	0.199
67 	272	0	0	0.2
66 	272	0	0	0.143
62 	272	0	0	0.2
70 	272	0	0	0
68 	272	0	0	0.249
74 	272	0	0	0.148
72 	272	0	0	0.112
71 	272	0	0	0
73 	272	0	0	0.072
75 	272	0	0	0
76 	272	0	0	0.153
78 	272	0	0	0.249
85 	272	0	0	0
77 	272	0	0	0.25
79 	272	0	0	0.222
81 	272	0	0	0.167
80 	272	0	0	0.142
86 	272	0	0	0.2
82 	272	0	0	0.25
89 	272	0	0	0.143
87 	272	0	0	0.248
84 	272	0	0	0.125
83 	272	0	0	0.001
92 	272	0	0	0
88 	272	0	0	0
90 	272	0	0	0
91 	272	0	0	0.167
94 	272	0	0	0
93 	272	0	0	0.167
95 	272	0	0	0.001
99 	272	0	0	0.001
96 	272	0	0	0.166
97 	272	0	0	0.25
98 	272	0	0	0.167
100 	272	0	0	0.125
1 	309	0	0	0.249
4 	309	0	0	0.099
2 	309	0	0	0.249
7 	309	0	0	0.199
9 	309	0	0	0.2
3 	309	0	0	0.25
6 	309	0	0	0.25
5 	309	0	0	0.125
15 	309	0	0	0
8 	309	0	0	0.2
11 	309	0	0	0.166
13 	309	0	0	0
14 	309	0	0	0.001
10 	309	0	0	0.167
12 	309	0	0	0.249
16 	309	0	0	0.25
18 	309	0	0	0.2
17 	309	0	0	0.167
19 	309	0	0	0.2
20 	309	0	0	0.199
22 	309	0	0	0.167
21 	309	0	0	0.2
23 	309	0	0	0.143
25 	309	0	0	0.167
24 	309	0	0	0.166
27 	309	0	0	0.166
26 	309	0	0	0.2
32 	309	0	0	0.143
31 	309	0	0	0.25
33 	309	0	0	0
29 	309	0	0	0
28 	309	0	0	0.167
35 	309	0	0	0.099
30 	309	0	0	0.125
34 	309	0	0	0.2
36 	309	0	0	0.111
40 	309	0	0	0
38 	309	0	0	0.2
37 	309	0	0	0.167
41 	309	0	0	0.143
39 	309	0	0	0.125
42 	309	0	0	0.001
43 	309	0	0	0.001
44 	309	0	0	0.167
46 	309	0	0	0.2
47 	309	0	0	0.166
45 	309	0	0	0.111
48 	309	0	0	0.1
54 	309	0	0	0
49 	309	0	0	0.2
51 	309	0	0	0.2
50 	309	0	0	0.2
57 	309	0	0	0.2
60 	309	0	0	0
53 	309	0	0	0
56 	309	0	0	0.143
55 	309	0	0	0.25
58 	309	0	0	0
52 	309	0	0	0.142
62 	309	0	0	0.2
59 	309	0	0	0
63 	309	0	0	0.166
64 	309	0	0	0.249
67 	309	0	0	0.091
65 	309	0	0	0.166
61 	309	0	0	0.143
66 	309	0	0	0.2
69 	309	0	0	0.143
92 	309	0	0	0.017
68 	309	0	0	0.001
70 	309	0	0	0
71 	309	0	0	0.2
74 	309	0	0	0.167
72 	309	0	0	0.001
75 	309	0	0	0.167
73 	309	0	0	0.001
81 	309	0	0	0.2
77 	309	0	0	0.25
76 	309	0	0	0
84 	309	0	0	0.001
79 	309	0	0	0
83 	309	0	0	0.199
78 	309	0	0	0
82 	309	0	0	0.249
80 	309	0	0	0.143
87 	309	0	0	0.25
86 	309	0	0	0.167
85 	309	0	0	0.167
89 	309	0	0	0.2
91 	309	0	0	0.25
88 	309	0	0	0.25
90 	309	0	0	0.091
93 	309	0	0	0.2
96 	309	0	0	0.142
94 	309	0	0	0.143
95 	309	0	0	0.25
100 	309	0	0	0
97 	309	0	0	0.143
98 	309	0	0	0.182
99 	309	0	0	0.249
2 	349	0	0	0.2
3 	349	0	0	0.2
1 	349	0	0	0.25
6 	349	0	0	0.092
5 	349	0	0	0.126
9 	349	0	0	0.111
4 	349	0	0	0.2
7 	349	0	0	0
12 	349	0	0	0.167
10 	349	0	0	0.166
11 	349	0	0	0.167
8 	349	0	0	0.249
13 	349	0	0	0.001
14 	349	0	0	0.2
17 	349	0	0	0.001
15 	349	0	0	0.117
16 	349	0	0	0.167
20 	349	0	0	0.143
19 	349	0	0	0.167
18 	349	0	0	0.2
22 	349	0	0	0.167
21 	349	0	0	0
23 	349	0	0	0.25
25 	349	0	0	0.199
26 	349	0	0	0.2
24 	349	0	0	0.249
28 	349	0	0	0.2
31 	349	0	0	0.2
30 	349	0	0	0
32 	349	0	0	0.143
27 	349	0	0	0.249
35 	349	0	0	0.2
36 	349	0	0	0.2
29 	349	0	0	0.2
34 	349	0	0	0.143
37 	349	0	0	0
33 	349	0	0	0.143
38 	349	0	0	0.144
41 	349	0	0	0.2
39 	349	0	0	0.142
40 	349	0	0	0.091
42 	349	0	0	0
43 	349	0	0	0.143
44 	349	0	0	0.125
46 	349	0	0	0.25
45 	349	0	0	0.184
47 	349	0	0	0.1
48 	349	0	0	0.249
49 	349	0	0	0.155
50 	349	0	0	0.2
56 	349	0	0	0.167
55 	349	0	0	0.25
52 	349	0	0	0.166
54 	349	0	0	0.2
53 	349	0	0	0.111
51 	349	0	0	0.25
57 	349	0	0	0.167
59 	349	0	0	0.2
58 	349	0	0	0.111
60 	349	0	0	0.25
61 	349	0	0	0
62 	349	0	0	0.167
63 	349	0	0	0.001
64 	349	0	0	0.001
67 	349	0	0	0.25
68 	349	0	0	0.2
65 	349	0	0	0.25
66 	349	0	0	0.2
70 	349	0	0	0.001
73 	349	0	0	0.125
71 	349	0	0	0.25
75 	349	0	0	0.249
72 	349	0	0	0.125
69 	349	0	0	0.2
74 	349	0	0	0.249
76 	349	0	0	0.001
78 	349	0	0	0.118
77 	349	0	0	0.2
82 	349	0	0	0.001
80 	349	0	0	0.166
79 	349	0	0	0.199
81 	349	0	0	0.2
83 	349	0	0	0.143
84 	349	0	0	0.002
86 	349	0	0	0
85 	349	0	0	0.154
90 	349	0	0	0.25
91 	349	0	0	0.001
88 	349	0	0	0.001
87 	349	0	0	0
89 	349	0	0	0
92 	349	0	0	0.2
93 	349	0	0	0.2
94 	349	0	0	0.249
97 	349	0	0	0.166
96 	349	0	0	0.001
95 	349	0	0	0.2
99 	349	0	0	0.2
100 	349	0	0	0
98 	349	0	0	0.001
3 	393	0	0	0.167
1 	393	0	0	0
2 	393	0	0	0.25
6 	393	0	0	0.2
5 	393	0	0	0.001
4 	393	0	0	0.143
8 	393	0	0	0.25
7 	393	0	0	0.2
9 	393	0	0	0.167
10 	393	0	0	0.167
12 	393	0	0	0.143
14 	393	0	0	0.167
11 	393	0	0	0.143
13 	393	0	0	0.002
16 	393	0	0	0.166
15 	393	0	0	0.166
18 	393	0	0	0.167
17 	393	0	0	0.001
20 	393	0	0	0.2
19 	393	0	0	0.25
21 	393	0	0	0.001
22 	393	0	0	0.143
23 	393	0	0	0.143
24 	393	0	0	0.249
27 	393	0	0	0.222
26 	393	0	0	0.25
29 	393	0	0	0.167
30 	393	0	0	0.001
25 	393	0	0	0
31 	393	0	0	0.25
34 	393	0	0	0.001
33 	393	0	0	0.199
28 	393	0	0	0.143
32 	393	0	0	0.143
36 	393	0	0	0.167
35 	393	0	0	0.167
39 	393	0	0	0.143
41 	393	0	0	0.25
37 	393	0	0	0.2
38 	393	0	0	0
40 	393	0	0	0.166
44 	393	0	0	0.166
42 	393	0	0	0.125
45 	393	0	0	0.166
43 	393	0	0	0.111
47 	393	0	0	0.001
48 	393	0	0	0.201
46 	393	0	0	0.001
50 	393	0	0	0
54 	393	0	0	0.143
51 	393	0	0	0.2
49 	393	0	0	0.001
52 	393	0	0	0
53 	393	0	0	0.166
56 	393	0	0	0.25
57 	393	0	0	0.002
61 	393	0	0	0.2
58 	393	0	0	0.2
55 	393	0	0	0.167
62 	393	0	0	0.25
60 	393	0	0	0.143
66 	393	0	0	0.25
59 	393	0	0	0.167
67 	393	0	0	0.143
64 	393	0	0	0.2
63 	393	0	0	0.143
68 	393	0	0	0.167
65 	393	0	0	0.143
69 	393	0	0	0.143
71 	393	0	0	0.001
72 	393	0	0	0.166
70 	393	0	0	0.199
73 	393	0	0	0.25
74 	393	0	0	0.002
76 	393	0	0	0
75 	393	0	0	0.001
77 	393	0	0	0.142
80 	393	0	0	0.001
78 	393	0	0	0.001
79 	393	0	0	0.143
81 	393	0	0	0.111
84 	393	0	0	0.2
83 	393	0	0	0.143
85 	393	0	0	0.25
82 	393	0	0	0.25
86 	393	0	0	0.125
87 	393	0	0	0.001
88 	393	0	0	0
91 	393	0	0	0.143
89 	393	0	0	0.182
90 	393	0	0	0.2
93 	393	0	0	0.25
92 	393	0	0	0.25
94 	393	0	0	0.2
96 	393	0	0	0.25
95 	393	0	0	0.25
97 	393	0	0	0.25
99 	393	0	0	0.2
100 	393	0	0	0
98 	393	0	0	0.167
3 	442	0	0	0.2
2 	442	0	0	0.143
1 	442	0	0	0.184
4 	442	0	0	0.125
9 	442	0	0	0.001
5 	442	0	0	0.2
8 	442	0	0	0.001
7 	442	0	0	0.125
6 	442	0	0	0.002
12 	442	0	0	0.25
11 	442	0	0	0.199
13 	442	0	0	0.167
10 	442	0	0	0.167
14 	442	0	0	0.2
16 	442	0	0	0.081
15 	442	0	0	0.25
17 	442	0	0	0.2
19 	442	0	0	0.166
18 	442	0	0	0.2
20 	442	0	0	0.143
21 	442	0	0	0.1
24 	442	0	0	0.001
22 	442	0	0	0.249
23 	442	0	0	0.167
25 	442	0	0	0
26 	442	0	0	0.25
31 	442	0	0	0.25
28 	442	0	0	0
30 	442	0	0	0.143
27 	442	0	0	0.167
29 	442	0	0	0.222
32 	442	0	0	0.143
34 	442	0	0	0.001
37 	442	0	0	0.166
36 	442	0	0	0.001
33 	442	0	0	0.2
35 	442	0	0	0.001
39 	442	0	0	0.166
38 	442	0	0	0.167
41 	442	0	0	0.25
42 	442	0	0	0.167
40 	442	0	0	0.001
43 	442	0	0	0.166
44 	442	0	0	0.166
45 	442	0	0	0.167
46 	442	0	0	0.25
48 	442	0	0	0.125
47 	442	0	0	0.25
49 	442	0	0	0.199
53 	442	0	0	0.167
51 	442	0	0	0.2
50 	442	0	0	0
54 	442	0	0	0.25
56 	442	0	0	0.001
52 	442	0	0	0.249
58 	442	0	0	0.181
55 	442	0	0	0.167
57 	442	0	0	0.25
59 	442	0	0	0.2
62 	442	0	0	0.007
60 	442	0	0	0.001
61 	442	0	0	0.199
63 	442	0	0	0.125
64 	442	0	0	0.249
65 	442	0	0	0.25
68 	442	0	0	0.143
66 	442	0	0	0.142
67 	442	0	0	0.143
69 	442	0	0	0.143
70 	442	0	0	0.2
73 	442	0	0	0.2
71 	442	0	0	0.199
72 	442	0	0	0.2
75 	442	0	0	0.166
74 	442	0	0	0.2
76 	442	0	0	0.2
83 	442	0	0	0.167
78 	442	0	0	0.167
79 	442	0	0	0.25
84 	442	0	0	0.25
77 	442	0	0	0.25
80 	442	0	0	0.112
81 	442	0	0	0.199
86 	442	0	0	0.2
82 	442	0	0	0.25
85 	442	0	0	0.001
89 	442	0	0	0.2
88 	442	0	0	0.25
87 	442	0	0	0.25
90 	442	0	0	0.143
91 	442	0	0	0.2
92 	442	0	0	0.25
94 	442	0	0	0.2
93 	442	0	0	0
96 	442	0	0	0.125
95 	442	0	0	0.2
98 	442	0	0	0.143
97 	442	0	0	0.143
100 	442	0	0	0.25
99 	442	0	0	0.25
1 	496	0	0	0.167
7 	496	0	0	0.2
8 	496	0	0	0.143
5 	496	0	0	0.2
2 	496	0	0	0
4 	496	0	0	0.2
9 	496	0	0	0
6 	496	0	0	0.167
10 	496	0	0	0.002
3 	496	0	0	0.001
11 	496	0	0	0.167
12 	496	0	0	0.001
13 	496	0	0	0.2
14 	496	0	0	0.078
15 	496	0	0	0.167
17 	496	0	0	0.167
18 	496	0	0	0.2
16 	496	0	0	0.2
20 	496	0	0	0.2
19 	496	0	0	0.2
22 	496	0	0	0.2
21 	496	0	0	0.2
24 	496	0	0	0.199
23 	496	0	0	0
31 	496	0	0	0.2
26 	496	0	0	0.125
29 	496	0	0	0.25
28 	496	0	0	0.167
25 	496	0	0	0.249
30 	496	0	0	0.249
27 	496	0	0	0.143
33 	496	0	0	0
32 	496	0	0	0.167
35 	496	0	0	0.2
36 	496	0	0	0.143
37 	496	0	0	0.143
34 	496	0	0	0.25
38 	496	0	0	0.142
39 	496	0	0	0.181
40 	496	0	0	0.2
41 	496	0	0	0.125
42 	496	0	0	0.2
44 	496	0	0	0.143
45 	496	0	0	0.001
47 	496	0	0	0.143
46 	496	0	0	0.101
43 	496	0	0	0.072
48 	496	0	0	0.001
54 	496	0	0	0.2
49 	496	0	0	0.2
53 	496	0	0	0
56 	496	0	0	0.25
55 	496	0	0	0.223
50 	496	0	0	0.25
52 	496	0	0	0.201
51 	496	0	0	0.167
57 	496	0	0	0
58 	496	0	0	0.125
59 	496	0	0	0.143
60 	496	0	0	0.143
64 	496	0	0	0.167
65 	496	0	0	0.125
61 	496	0	0	0.111
62 	496	0	0	0.25
67 	496	0	0	0.167
66 	496	0	0	0.25
63 	496	0	0	0.2
68 	496	0	0	0.143
73 	496	0	0	0.08
71 	496	0	0	0
69 	496	0	0	0.001
74 	496	0	0	0.25
70 	496	0	0	0.2
75 	496	0	0	0.2
72 	496	0	0	0.166
78 	496	0	0	0.2
76 	496	0	0	0.143
80 	496	0	0	0.002
77 	496	0	0	0.001
81 	496	0	0	0.2
79 	496	0	0	0.249
82 	496	0	0	0.25
85 	496	0	0	0.111
83 	496	0	0	0
84 	496	0	0	0.25
86 	496	0	0	0.118
87 	496	0	0	0.143
88 	496	0	0	0.111
89 	496	0	0	0.2
90 	496	0	0	0.25
91 	496	0	0	0.25
92 	496	0	0	0.001
93 	496	0	0	0.167
96 	496	0	0	0.001
95 	496	0	0	0.25
94 	496	0	0	0.201
97 	496	0	0	0.167
98 	496	0	0	0.111
99 	496	0	0	0
100 	496	0	0	0.2
3 	555	0	0	0.167
2 	555	0	0	0.125
5 	555	0	0	0.2
4 	555	0	0	0.2
9 	555	0	0	0.143
7 	555	0	0	0.2
1 	555	0	0	0.143
6 	555	0	0	0.167
11 	555	0	0	0.143
8 	555	0	0	0.25
13 	555	0	0	0.181
10 	555	0	0	0.2
12 	555	0	0	0.25
14 	555	0	0	0.25
16 	555	0	0	0.111
15 	555	0	0	0.167
17 	555	0	0	0.2
18 	555	0	0	0.2
19 	555	0	0	0.001
22 	555	0	0	0.25
21 	555	0	0	0.134
20 	555	0	0	0.199
23 	555	0	0	0.181
24 	555	0	0	0.25
26 	555	0	0	0.167
28 	555	0	0	0.25
25 	555	0	0	0.167
27 	555	0	0	0.167
29 	555	0	0	0.25
34 	555	0	0	0.182
30 	555	0	0	0.2
33 	555	0	0	0.2
31 	555	0	0	0
32 	555	0	0	0.25
35 	555	0	0	0.167
36 	555	0	0	0.167
37 	555	0	0	0.167
39 	555	0	0	0.2
41 	555	0	0	0.25
40 	555	0	0	0.143
38 	555	0	0	0.25
45 	555	0	0	0
43 	555	0	0	0.143
48 	555	0	0	0.001
42 	555	0	0	0.2
46 	555	0	0	0.001
44 	555	0	0	0
47 	555	0	0	0.249
49 	555	0	0	0
52 	555	0	0	0.2
50 	555	0	0	0.25
54 	555	0	0	0.2
56 	555	0	0	0.2
51 	555	0	0	0.134
53 	555	0	0	0.249
55 	555	0	0	0.091
58 	555	0	0	0.25
57 	555	0	0	0.143
61 	555	0	0	0.167
59 	555	0	0	0.167
60 	555	0	0	0.248
62 	555	0	0	0.2
63 	555	0	0	0.143
65 	555	0	0	0.001
66 	555	0	0	0.25
64 	555	0	0	0.199
67 	555	0	0	0.143
68 	555	0	0	0.143
70 	555	0	0	0.182
69 	555	0	0	0.25
71 	555	0	0	0.167
73 	555	0	0	0.199
72 	555	0	0	0.084
76 	555	0	0	0.222
75 	555	0	0	0
78 	555	0	0	0.249
77 	555	0	0	0.167
80 	555	0	0	0.143
81 	555	0	0	0.25
74 	555	0	0	0.223
79 	555	0	0	0.002
82 	555	0	0	0.25
84 	555	0	0	0.166
83 	555	0	0	0.001
85 	555	0	0	0.111
86 	555	0	0	0.201
87 	555	0	0	0.2
88 	555	0	0	0.2
89 	555	0	0	0.166
91 	555	0	0	0.25
93 	555	0	0	0.166
92 	555	0	0	0.181
90 	555	0	0	0.143
94 	555	0	0	0.25
95 	555	0	0	0.2
97 	555	0	0	0.187
96 	555	0	0	0.25
100 	555	0	0	0.181
98 	555	0	0	0.2
1 	620	0	0	0.249
99 	555	0	0	0.249
4 	620	0	0	0.167
2 	620	0	0	0.249
5 	620	0	0	0.249
8 	620	0	0	0.25
7 	620	0	0	0.25
6 	620	0	0	0.2
9 	620	0	0	0.25
3 	620	0	0	0.249
14 	620	0	0	0.2
10 	620	0	0	0.2
13 	620	0	0	0.12
12 	620	0	0	0.167
11 	620	0	0	0.2
16 	620	0	0	0.2
15 	620	0	0	0.167
17 	620	0	0	0.25
19 	620	0	0	0
18 	620	0	0	0.004
20 	620	0	0	0
21 	620	0	0	0.222
22 	620	0	0	0.166
23 	620	0	0	0.25
24 	620	0	0	0.2
28 	620	0	0	0.25
25 	620	0	0	0.215
26 	620	0	0	0.2
27 	620	0	0	0.143
29 	620	0	0	0.25
33 	620	0	0	0.25
31 	620	0	0	0.25
32 	620	0	0	0.2
37 	620	0	0	0.179
30 	620	0	0	0.167
36 	620	0	0	0.25
34 	620	0	0	0.143
35 	620	0	0	0.249
42 	620	0	0	0.2
38 	620	0	0	0.111
41 	620	0	0	0.25
43 	620	0	0	0.125
39 	620	0	0	0.25
40 	620	0	0	0.25
44 	620	0	0	0.167
45 	620	0	0	0.167
46 	620	0	0	0.2
47 	620	0	0	0.25
48 	620	0	0	0.25
51 	620	0	0	0.2
52 	620	0	0	0.2
50 	620	0	0	0.001
49 	620	0	0	0.182
55 	620	0	0	0.25
56 	620	0	0	0.166
54 	620	0	0	0.25
53 	620	0	0	0.25
61 	620	0	0	0.167
59 	620	0	0	0.214
57 	620	0	0	0.2
58 	620	0	0	0.2
60 	620	0	0	0.125
66 	620	0	0	0.2
64 	620	0	0	0.2
69 	620	0	0	0.2
62 	620	0	0	0.167
63 	620	0	0	0.2
68 	620	0	0	0.2
65 	620	0	0	0.001
67 	620	0	0	0.25
71 	620	0	0	0.25
70 	620	0	0	0.143
72 	620	0	0	0.133
74 	620	0	0	0.25
73 	620	0	0	0.25
75 	620	0	0	0.25
77 	620	0	0	0.2
79 	620	0	0	0.2
76 	620	0	0	0.2
80 	620	0	0	0.25
81 	620	0	0	0.25
78 	620	0	0	0.2
83 	620	0	0	0.25
82 	620	0	0	0.167
92 	620	0	0	0.167
85 	620	0	0	0.2
86 	620	0	0	0.142
87 	620	0	0	0.2
91 	620	0	0	0
89 	620	0	0	0.182
90 	620	0	0	0.25
93 	620	0	0	0.25
88 	620	0	0	0.25
84 	620	0	0	0
95 	620	0	0	0.182
94 	620	0	0	0.25
96 	620	0	0	0.25
97 	620	0	0	0.167
98 	620	0	0	0.249
99 	620	0	0	0.001
100 	620	0	0	0.001
3 	692	0	0	0.166
2 	692	0	0	0.25
1 	692	0	0	0.25
4 	692	0	0	0.2
5 	692	0	0	0.25
6 	692	0	0	0.25
8 	692	0	0	0.205
13 	692	0	0	0.143
9 	692	0	0	0.167
12 	692	0	0	0.2
7 	692	0	0	0.249
17 	692	0	0	0.167
14 	692	0	0	0.143
10 	692	0	0	0.249
15 	692	0	0	0
11 	692	0	0	0.2
16 	692	0	0	0.2
18 	692	0	0	0.159
19 	692	0	0	0.25
20 	692	0	0	0.182
23 	692	0	0	0.2
22 	692	0	0	0.182
21 	692	0	0	0.167
24 	692	0	0	0.223
25 	692	0	0	0.111
26 	692	0	0	0.143
28 	692	0	0	0.249
27 	692	0	0	0.143
29 	692	0	0	0.2
34 	692	0	0	0.25
30 	692	0	0	0.25
36 	692	0	0	0.2
39 	692	0	0	0.199
33 	692	0	0	0.2
32 	692	0	0	0.143
31 	692	0	0	0.167
35 	692	0	0	0.25
37 	692	0	0	0.25
40 	692	0	0	0.167
41 	692	0	0	0.249
