0 0 0.65 0.766456 0.116456 0.55 0.77 
1 0 0.65 0.760328 0.110328 0.55 0.77 
2 0 0.65 0.743429 0.0934294 0.55 0.77 
3 0 0.65 0.721573 0.0715727 0.55 0.77 
4 0 0.65 0.698863 0.048863 0.55 0.77 
5 0 0.65 0.678018 0.0280179 0.55 0.77 
6 0 0.65 0.661014 0.0110143 0.55 0.77 
7 0 0.65 0.64863 -0.00137037 0.55 0.77 
8 0 0.65 0.640314 -0.00968632 0.55 0.77 
9 0 0.65 0.635519 -0.0144807 0.55 0.77 
10 0 0.65 0.633705 -0.016295 0.55 0.77 
11 0 0.65 0.634342 -0.0156582 0.55 0.77 
12 0 0.65 0.636922 -0.013078 0.55 0.77 
13 0 0.65 0.640969 -0.00903058 0.55 0.77 
14 0 0.65 0.646049 -0.0039509 0.55 0.77 
15 0 0.65 0.651776 0.00177566 0.55 0.77 
16 0 0.65 0.65782 0.00782037 0.55 0.77 
17 0 0.65 0.663916 0.0139157 0.55 0.77 
18 0 0.65 0.669857 0.0198565 0.55 0.77 
19 0 0.65 0.675497 0.0254971 0.55 0.77 
20 0 0.65 0.680744 0.0307442 0.55 0.77 
21 0 0.65 0.685548 0.0355477 0.55 0.77 
22 0 0.65 0.68989 0.0398897 0.55 0.77 
23 0 0.65 0.693775 0.0437748 0.55 0.77 
24 0 0.65 0.69652 0.0465205 0.55 0.77 
25 0 0.65 0.697303 0.0473025 0.55 0.77 
26 0 0.65 0.69619 0.0461905 0.55 0.77 
27 0 0.65 0.693315 0.0433149 0.55 0.77 
28 0 0.65 0.688845 0.0388452 0.55 0.77 
29 0 0.65 0.683965 0.0339655 0.55 0.77 
30 0 0.65 0.679952 0.0299519 0.55 0.77 
31 0 0.65 0.67671 0.0267096 0.55 0.77 
32 0 0.65 0.674158 0.024158 0.55 0.77 
33 0 0.65 0.672224 0.022224 0.55 0.77 
34 0 0.65 0.670838 0.0208382 0.55 0.77 
35 0 0.65 0.669933 0.0199325 0.55 0.77 
36 0 0.65 0.669441 0.019441 0.55 0.77 
37 0 0.65 0.6693 0.0193 0.55 0.77 
38 0 0.65 0.66945 0.0194501 0.55 0.77 
39 0 0.65 0.669838 0.0198375 0.55 0.77 
40 0 0.65 0.670415 0.0204147 0.55 0.77 
41 0 0.65 0.671141 0.0211409 0.55 0.77 
42 0 0.65 0.671982 0.0219825 0.55 0.77 
43 0 0.65 0.672912 0.0229118 0.55 0.77 
44 0 0.65 0.673907 0.0239071 0.55 0.77 
45 0 0.65 0.674951 0.024951 0.55 0.77 
46 0 0.65 0.67603 0.02603 0.55 0.77 
47 0 0.65 0.677133 0.0271332 0.55 0.77 
48 0 0.65 0.678252 0.0282519 0.55 0.77 
49 0 0.65 0.679379 0.0293786 0.55 0.77 
50 0 0.65 0.680507 0.0305069 0.55 0.77 
51 0 0.65 0.681631 0.0316308 0.55 0.77 
52 0 0.65 0.682745 0.0327451 0.55 0.77 
53 0 0.65 0.683844 0.0338444 0.55 0.77 
54 0 0.65 0.684924 0.034924 0.55 0.77 
55 0 0.65 0.68598 0.0359795 0.55 0.77 
56 0 0.65 0.687007 0.037007 0.55 0.77 
57 0 0.65 0.688003 0.0380029 0.55 0.77 
58 0 0.65 0.688964 0.0389644 0.55 0.77 
59 0 0.65 0.689889 0.0398894 0.55 0.77 
60 0 0.65 0.690776 0.0407762 0.55 0.77 
61 0 0.65 0.687374 0.037374 0.55 0.77 
62 0 0.65 0.679466 0.0294661 0.55 0.77 
63 0 0.65 0.672965 0.0229646 0.55 0.77 
64 0 0.65 0.667671 0.017671 0.55 0.77 
65 0 0.65 0.66342 0.0134205 0.55 0.77 
66 0 0.65 0.660075 0.0100751 0.55 0.77 
67 0 0.65 0.657518 0.00751812 0.55 0.77 
68 0 0.65 0.65565 0.00564968 0.55 0.77 
69 0 0.65 0.654383 0.00438252 0.55 0.77 
70 0 0.65 0.653639 0.00363944 0.55 0.77 
