[ -0.0365872 -0.626557 0.697793
  -0.0359175 -0.626286 0.693667
  -0.0349507 -0.625889 0.687703
  -0.0337126 -0.625372 0.680041
  -0.0322291 -0.624739 0.670817
  -0.0305257 -0.623995 0.66016
  -0.0286279 -0.623143 0.648193
  -0.02656 -0.622186 0.635036
  -0.024346 -0.621128 0.620802
  -0.0220087 -0.619971 0.6056
  -0.0195699 -0.618718 0.589534
  -0.01705 -0.617372 0.572702
  -0.0144687 -0.615936 0.555201
  -0.0118438 -0.614413 0.537121
  -0.00919235 -0.612806 0.518548
  -0.0065297 -0.611118 0.499564
  -0.00387001 -0.609353 0.480249
  -0.00122608 -0.607513 0.460675
  0.00139058 -0.605603 0.440914
  0.00396974 -0.603626 0.421033
  0.00650242 -0.601586 0.401094
  0.0089808 -0.599487 0.381157
  0.0113982 -0.597333 0.361277
  0.0137492 -0.595128 0.341508
  0.016029 -0.592876 0.321898
  0.0182341 -0.59058 0.302492
  0.0203619 -0.588246 0.283333
  0.0224103 -0.585877 0.264461
  0.0243783 -0.583477 0.245911
  0.0262653 -0.581049 0.227717
  0.0280715 -0.578598 0.209908
  0.0297976 -0.576127 0.192513
  0.0314448 -0.57364 0.175557
  0.0330146 -0.57114 0.159061
  0.0345089 -0.568629 0.143045
  0.0359301 -0.566111 0.127526
  0.0372806 -0.563589 0.11252
  0.0385631 -0.561064 0.0980385
  0.0397804 -0.55854 0.0840925
  0.0409356 -0.556018 0.0706904
  0.0420316 -0.553501 0.0578387
  0.0430715 -0.550989 0.0455419
  0.0440584 -0.548484 0.0338028
  0.0449953 -0.545988 0.0226226
  0.0458853 -0.543502 0.0120006
  0.0467314 -0.541025 0.00193465
  0.0475363 -0.538559 -0.00757878
  0.0483029 -0.536105 -0.0165448
  0.0490338 -0.533661 -0.0249698
  0.0497316 -0.531229 -0.0328614
  0.0503988 -0.528808 -0.0402287
  0.0510375 -0.526398 -0.0470817
  0.05165 -0.523998 -0.0534317
  0.0522383 -0.521607 -0.0592909
  0.0528043 -0.519225 -0.0646729
  0.0533497 -0.516851 -0.0695919
  0.0538764 -0.514483 -0.0740632
  0.0543857 -0.512121 -0.0781032
  0.0548791 -0.509763 -0.0817288
  0.0553579 -0.507408 -0.0849582
  0.0558234 -0.505054 -0.0878101
  0.0562767 -0.5027 -0.0903043
  0.0567188 -0.500344 -0.0924611
  0.0571507 -0.497985 -0.0943019
  0.0575733 -0.49562 -0.0958485
  0.0579876 -0.493247 -0.0971238
  0.0583944 -0.490866 -0.0981513
  0.0587943 -0.488474 -0.0989551
  0.0591884 -0.486068 -0.0995623
  0.0595773 -0.483647 -0.100001
  0.0599619 -0.481208 -0.100297
  0.0603428 -0.47875 -0.100479
  0.0607207 -0.47627 -0.100569
  0.0610959 -0.473768 -0.100589
  0.0614689 -0.471241 -0.100558
