# Maze size:               2x2
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 4
#     reward           : 5
#     activation       : ON_RELEASE
# Reward 1
#     ACTIVATION_STATE : 3
#     RECEIVE_STATE    : 0
#     TIME_DELAY       : 4
#     reward           : 5
#     activation       : ON_RELEASE
# Reward 2
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 1
#     TIME_DELAY       : 1
#     reward           : 1
#     activation       : ON_RELEASE
# Reward 3
#     ACTIVATION_STATE : 3
#     RECEIVE_STATE    : 2
#     TIME_DELAY       : 1
#     reward           : 1
#     activation       : ON_RELEASE
# 
# 
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 100
# max training length    = 100000
# training length factor = 1.5
# L1 coefficient         = 0.0001
# max tree size          = 100000
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
28 	757	0	27	0.497
33 	757	0	23	0.148
39 	757	0	23	0.505
30 	757	0	25	0.996
27 	757	0	25	0.002
42 	757	0	23	0.255
31 	757	0	19	1.3
32 	757	0	21	0.255
37 	757	0	27	1.487
36 	757	0	19	0.006
38 	757	0	25	0.889
35 	757	0	25	0.888
44 	757	0	21	0.996
47 	757	0	25	0.338
40 	757	0	25	0.006
43 	757	0	27	0.333
45 	757	0	27	0.498
48 	757	0	27	0.181
53 	757	0	23	0.143
51 	757	0	23	1.624
61 	757	0	21	0.255
46 	757	0	25	0.209
50 	757	0	23	1.495
41 	757	0	25	0.201
49 	757	0	23	1.499
66 	757	0	21	0.997
60 	757	0	21	0.206
54 	757	0	23	0.782
63 	757	0	27	0.286
52 	757	0	23	1.5
57 	757	0	23	0.143
59 	757	0	23	0.996
58 	757	0	21	0.996
62 	757	0	25	1.2
55 	757	0	27	1.332
56 	757	0	23	0.25
70 	757	0	23	0.143
68 	757	0	27	0.006
67 	757	0	17	0.286
65 	757	0	25	0.93
72 	757	0	25	1.178
69 	757	0	23	0.148
77 	757	0	23	1
64 	757	0	23	0.254
78 	757	0	21	0.206
71 	757	0	27	0.002
73 	757	0	19	0.227
79 	757	0	21	0.148
75 	757	0	25	0.149
93 	757	0	17	0.143
76 	757	0	25	0.374
74 	757	0	23	0.206
80 	757	0	19	0.25
86 	757	0	23	1.332
82 	757	0	21	0.404
89 	757	0	25	0.167
90 	757	0	21	0.148
81 	757	0	25	0.26
83 	757	0	25	1.5
85 	757	0	23	0.25
84 	757	0	25	0.148
87 	757	0	23	0.091
92 	757	0	21	1.62
98 	757	0	21	0
96 	757	0	23	0.722
91 	757	0	21	0.25
94 	757	0	23	1.289
88 	757	0	25	1.5
97 	757	0	23	0.13
100 	757	0	25	0.148
