  3.36935e-73 0.711487 -6.44656e-71 -0.267993 1.06202 -1.43854 1.98639 -0.588128 0.993895 0.325067
  -3.12088e-71 0.703653 4.98747e-69 -0.277537 1.06536 -1.42235 1.99483 -0.589931 1.00199 0.325774
  -1.42429e-69 0.695933 3.16717e-67 -0.286036 1.06877 -1.40633 2.00277 -0.591651 1.00954 0.326472
  1.22897e-67 0.688339 -2.2205e-65 -0.293533 1.07224 -1.39048 2.01021 -0.593285 1.01657 0.327161
  5.53884e-66 0.68088 -1.49771e-63 -0.300075 1.07575 -1.37485 2.01717 -0.594831 1.02308 0.327839
  -4.41759e-64 0.673568 9.38163e-62 -0.305705 1.0793 -1.35947 2.02365 -0.596285 1.0291 0.328505
  -2.00923e-62 0.666413 6.87495e-60 -0.310468 1.08285 -1.34435 2.02966 -0.597645 1.03465 0.329159
  1.46877e-60 0.659426 -3.81448e-58 -0.314409 1.08639 -1.32952 2.03523 -0.598908 1.03973 0.3298
  7.11132e-59 0.652618 -3.08776e-56 -0.317572 1.08991 -1.31502 2.04036 -0.60007 1.04438 0.330426
  -4.69205e-57 0.645999 1.50647e-54 -0.320004 1.09338 -1.30087 2.04506 -0.601129 1.0486 0.331036
  -2.71475e-55 0.639581 1.36387e-52 -0.321747 1.0968 -1.2871 2.04934 -0.602081 1.05241 0.331629
  1.56806e-53 0.633374 -5.80897e-51 -0.322848 1.10013 -1.27373 2.05321 -0.602924 1.05584 0.332205
  1.25095e-51 0.627389 -5.88495e-49 -0.323351 1.10338 -1.2608 2.05669 -0.603653 1.05889 0.332762
  -6.10428e-50 0.621636 2.17212e-47 -0.323302 1.10651 -1.24832 2.05979 -0.604267 1.06158 0.333299
  -6.90495e-48 0.616128 2.40113e-45 -0.322745 1.10952 -1.23633 2.06251 -0.604761 1.06393 0.333815
  2.81534e-46 0.610874 -7.61971e-44 -0.321725 1.11238 -1.22486 2.06488 -0.605132 1.06596 0.33431
  4.07973e-44 0.605885 -8.57902e-42 -0.320288 1.11508 -1.21393 2.06689 -0.605377 1.06768 0.334781
  -1.39885e-42 0.601173 2.3197e-40 -0.318478 1.1176 -1.20357 2.06857 -0.605493 1.06911 0.335228
  -2.36816e-40 0.596748 2.23689e-38 -0.316342 1.11993 -1.19381 2.06992 -0.605476 1.07027 0.335651
  6.83007e-39 0.592621 -5.14004e-37 -0.313923 1.12205 -1.18466 2.07096 -0.605323 1.07117 0.336047
  1.3114e-36 0.588804 -1.39815e-35 -0.311268 1.12394 -1.17618 2.07169 -0.60503 1.07182 0.336416
  -3.14434e-35 0.585306 3.60743e-34 -0.308421 1.12559 -1.16837 2.07213 -0.604594 1.07226 0.336757
  -6.94125e-33 0.582139 -1.92237e-31 -0.305429 1.12698 -1.16126 2.07229 -0.604011 1.07248 0.337068
  1.35095e-31 0.579314 2.04091e-30 -0.302336 1.12809 -1.15489 2.07218 -0.603277 1.07251 0.337349
  3.55523e-29 0.576843 9.2418e-27 -0.299188 1.12891 -1.14929 2.07181 -0.60239 1.07236 0.337599
  -5.38858e-28 0.574735 -8.23269e-26 -0.29603 1.12942 -1.14447 2.07119 -0.601345 1.07205 0.337816
  -1.60355e-25 0.573002 4.28705e-20 -0.292908 1.12961 -1.14046 2.07034 -0.600139 1.0716 0.337999
  1.78677e-24 0.571656 -2.20033e-19 -0.289868 1.12946 -1.1373 2.06927 -0.598768 1.07101 0.338148
  1.0874e-19 0.570706 5.02588e-13 -0.286954 1.12895 -1.13501 2.06798 -0.597227 1.07031 0.338262
  -5.28895e-19 0.570165 -5.83672e-13 -0.284214 1.12808 -1.13362 2.06649 -0.595515 1.06951 0.338338
  2.07824e-12 0.570042 0.00268299 -0.281691 1.12681 -1.13315 2.06481 -0.593626 1.06863 0.338377
  -1.85185e-12 0.570351 0.00784594 -0.279433 1.12514 -1.13364 2.06296 -0.591556 1.06768 0.338377
  1.95771e-16 0.570736 0.0146065 -0.276481 1.12299 -1.13433 2.06077 -0.588886 1.0662 0.338377
  -8.80211e-16 0.571184 0.0228235 -0.272884 1.1204 -1.1352 2.05828 -0.585652 1.06425 0.338377
  -2.09497e-15 0.571679 0.0323557 -0.268693 1.11741 -1.13624 2.05553 -0.581887 1.06187 0.338377
  -3.46491e-15 0.572206 0.0430616 -0.263959 1.11408 -1.13744 2.05257 -0.577626 1.05913 0.338377
  -4.98233e-15 0.572749 0.0548004 -0.258733 1.11045 -1.13878 2.04943 -0.572904 1.05606 0.338377
  -6.59106e-15 0.573292 0.0674318 -0.253067 1.10656 -1.14025 2.04615 -0.567759 1.05272 0.338377
  -8.22661e-15 0.573822 0.0808159 -0.247014 1.10246 -1.14183 2.04277 -0.562228 1.04917 0.338377
  -9.84189e-15 0.574325 0.0948141 -0.240629 1.0982 -1.14351 2.03932 -0.556353 1.04544 0.338377
  -1.13112e-14 0.574789 0.109288 -0.233968 1.09381 -1.14526 2.03584 -0.550177 1.04159 0.338377
  -1.25816e-14 0.575205 0.124102 -0.227091 1.08934 -1.14708 2.03236 -0.543749 1.03767 0.338377
  -1.35186e-14 0.575564 0.13912 -0.220058 1.08483 -1.14894 2.0289 -0.537119 1.03371 0.338377
  -1.40629e-14 0.57586 0.154207 -0.212931 1.08033 -1.15082 2.02551 -0.530342 1.02976 0.338377
  -1.41054e-14 0.576088 0.169231 -0.205774 1.07587 -1.1527 2.02219 -0.523477 1.02587 0.338377
  -1.35772e-14 0.576249 0.184058 -0.198653 1.07149 -1.15457 2.01898 -0.516585 1.02207 0.338377
  -1.23979e-14 0.576342 0.198558 -0.191635 1.06723 -1.15641 2.01589 -0.509732 1.01839 0.338377
  -1.058e-14 0.576371 0.212601 -0.18479 1.06312 -1.15819 2.01293 -0.502986 1.01488 0.338377
  -8.0226e-15 0.576342 0.226057 -0.178187 1.05921 -1.1599 2.01013 -0.496419 1.01157 0.338377
  -4.78833e-15 0.576263 0.238798 -0.171896 1.05552 -1.16152 2.00749 -0.490106 1.00849 0.338377
  -8.67641e-16 0.576143 0.250696 -0.165989 1.0521 -1.16302 2.00503 -0.484122 1.00567 0.338377
  3.6903e-15 0.575995 0.261623 -0.160538 1.04897 -1.1644 2.00276 -0.478547 1.00315 0.338377
  8.82399e-15 0.575831 0.271452 -0.155614 1.04618 -1.16562 2.00068 -0.473459 1.00096 0.338377
  1.44481e-14 0.575665 0.280055 -0.151291 1.04375 -1.16669 1.99881 -0.468938 0.999117 0.338377
  2.04465e-14 0.575512 0.287305 -0.147639 1.04172 -1.16757 1.99714 -0.465065 0.997661 0.338377
  2.69277e-14 0.575384 0.293075 -0.14473 1.04013 -1.16824 1.9957 -0.461919 0.996619 0.338377
  3.24697e-14 0.575296 0.297235 -0.142634 1.03901 -1.16871 1.99449 -0.459577 0.996021 0.338377
  -1.27013e-11 0.575258 0.299657 -0.141423 1.03839 -1.16893 1.99353 -0.458116 0.995899 0.338377
  1.33761e-11 0.575279 0.30021 -0.141164 1.03832 -1.16891 1.99282 -0.457608 0.996287 0.338377
  -0.000984273 0.576659 0.300105 -0.141016 1.0382 -1.17117 1.99151 -0.457812 0.99658 0.338377
  -0.00289125 0.579295 0.299846 -0.140739 1.0379 -1.17564 1.98957 -0.458449 0.996657 0.338377
  -0.00568633 0.583132 0.299444 -0.140343 1.03741 -1.18218 1.98704 -0.459499 0.996522 0.338377
  -0.00933799 0.588115 0.29891 -0.139839 1.03674 -1.1907 1.98393 -0.460943 0.996177 0.338377
  -0.0138172 0.594195 0.298258 -0.139241 1.03588 -1.20107 1.98028 -0.462763 0.995623 0.338377
  -0.0190965 0.601321 0.297498 -0.138564 1.03482 -1.21318 1.9761 -0.464942 0.994859 0.338377
  -0.0251497 0.609445 0.296644 -0.137824 1.03357 -1.22691 1.97142 -0.467463 0.993885 0.338377
  -0.0319512 0.618519 0.295708 -0.137036 1.0321 -1.24212 1.96627 -0.47031 0.992697 0.338377
  -0.0394754 0.628497 0.294703 -0.136218 1.03041 -1.25871 1.96065 -0.473466 0.991293 0.338377
  -0.047696 0.639335 0.293643 -0.135387 1.02849 -1.27654 1.9546 -0.476917 0.989669 0.338377
  -0.056586 0.650989 0.29254 -0.134558 1.02633 -1.2955 1.94814 -0.480649 0.987821 0.338377
  -0.0661173 0.663415 0.291409 -0.133748 1.02392 -1.31545 1.94129 -0.484645 0.985745 0.338377
  -0.0762599 0.676572 0.290262 -0.132972 1.02126 -1.33628 1.93406 -0.488893 0.983438 0.338377
  -0.0869822 0.690419 0.289113 -0.132246 1.01833 -1.35786 1.92649 -0.493378 0.980894 0.338377
  -0.0982506 0.704915 0.287976 -0.131583 1.01512 -1.38006 1.91859 -0.498087 0.978112 0.338377
  -0.110029 0.720019 0.286864 -0.130996 1.01164 -1.40278 1.91038 -0.503007 0.975088 0.338377
  -0.12228 0.73569 0.285793 -0.130496 1.00788 -1.42588 1.9019 -0.508125 0.97182 0.338377
  -0.134962 0.751889 0.284776 -0.130096 1.00384 -1.44925 1.89316 -0.513428 0.968308 0.338377
  -0.148034 0.768574 0.283827 -0.129803 0.999512 -1.47278 1.88419 -0.518905 0.964552 0.338377
  -0.161451 0.785702 0.282961 -0.129627 0.994908 -1.49635 1.87501 -0.524543 0.960553 0.338377
  -0.175164 0.803231 0.282192 -0.129573 0.990032 -1.51986 1.86565 -0.530329 0.956314 0.338377
  -0.189127 0.821116 0.281535 -0.129646 0.984893 -1.54319 1.85615 -0.536252 0.95184 0.338377
  -0.203287 0.839308 0.281004 -0.129851 0.979505 -1.56625 1.84652 -0.5423 0.947136 0.338377
  -0.217592 0.85776 0.280615 -0.13019 0.973883 -1.58894 1.83681 -0.54846 0.942212 0.338377
  -0.231989 0.876418 0.28038 -0.130663 0.968048 -1.61117 1.82704 -0.554719 0.937076 0.338377
  -0.246422 0.895227 0.280315 -0.131269 0.962023 -1.63286 1.81724 -0.561065 0.93174 0.338377
  -0.260835 0.914127 0.280432 -0.132006 0.955835 -1.65393 1.80746 -0.567483 0.926219 0.338377
  -0.275169 0.933056 0.280744 -0.132869 0.949517 -1.67429 1.79772 -0.573958 0.920527 0.338377
  -0.289368 0.951945 0.281262 -0.133853 0.943101 -1.6939 1.78807 -0.580474 0.914682 0.338377
  -0.303373 0.970724 0.281998 -0.134949 0.936626 -1.71268 1.77854 -0.587012 0.908703 0.338377
  -0.317124 0.989315 0.282959 -0.136148 0.930132 -1.73059 1.76918 -0.593554 0.90261 0.338377
  -0.330562 1.00764 0.284154 -0.137439 0.923662 -1.74758 1.76001 -0.600077 0.896424 0.338377
  -0.343628 1.02561 0.285587 -0.138808 0.91726 -1.76362 1.75109 -0.606555 0.890169 0.338377
  -0.356263 1.04314 0.287262 -0.14024 0.910972 -1.77869 1.74245 -0.612961 0.883867 0.338377
  -0.368407 1.06013 0.28918 -0.141716 0.904845 -1.79275 1.73414 -0.619264 0.877544 0.338377
  -0.380002 1.07648 0.291339 -0.143216 0.898925 -1.8058 1.72621 -0.625427 0.871223 0.338377
  -0.390988 1.09211 0.293736 -0.144717 0.89326 -1.81783 1.71868 -0.631413 0.864929 0.338377
  -0.401307 1.10689 0.296363 -0.146193 0.887894 -1.82883 1.71162 -0.637177 0.858687 0.338377
  -0.410901 1.12074 0.299212 -0.147615 0.882872 -1.83882 1.70507 -0.642672 0.852521 0.338377
  -0.419712 1.13353 0.302271 -0.148952 0.878236 -1.8478 1.69907 -0.647846 0.846455 0.338377
  -0.427683 1.14517 0.305527 -0.150167 0.874026 -1.85579 1.69367 -0.652643 0.840512 0.338377
  -0.434757 1.15555 0.308965 -0.151224 0.87028 -1.86279 1.68892 -0.657003 0.834714 0.338377
  -0.440879 1.16456 0.312569 -0.152082 0.867034 -1.86881 1.68487 -0.660864 0.829084 0.338377
  -0.445994 1.1721 0.316324 -0.152698 0.864322 -1.87388 1.68157 -0.66416 0.823644 0.338377
  -0.450047 1.17807 0.320214 -0.153028 0.862174 -1.878 1.67908 -0.666825 0.818416 0.338377
  -0.453567 1.18326 0.324175 -0.153231 0.86031 -1.88164 1.67698 -0.66919 0.813289 0.338377  
