  0.879669 0.0828806 1.53247
  0.87991 0.0832096 1.5325
  0.879833 0.0825388 1.53217
  0.88014 0.0825774 1.52835
  0.879316 0.0822891 1.5329
  0.879526 0.0822999 1.5323
  0.879568 0.0824642 1.53246
  0.879479 0.082592 1.53253
  0.879371 0.0827244 1.53237
  0.879644 0.0817343 1.53305
  0.879277 0.0824557 1.53259
  0.879459 0.0818357 1.53294
  0.87961 0.0825081 1.53244
  0.879233 0.0818274 1.53297
  0.879207 0.0818907 1.53301
  0.879502 0.0818436 1.53248
  0.87948 0.0829786 1.53219
  0.879427 0.0818366 1.53301
  0.879115 0.0811826 1.5324
  0.879282 0.0824868 1.5326
  0.879415 0.0812539 1.53319
  0.879581 0.0832102 1.53211
  0.87904 0.0826947 1.53251
  0.879294 0.0827234 1.53234
  0.879266 0.0827428 1.53243
  0.879411 0.0820064 1.533
  0.879298 0.0822288 1.53269
  0.879346 0.0823831 1.53255
  0.879086 0.0824869 1.5326
  0.87889 0.0827184 1.53251
  0.879022 0.0819799 1.53319
  0.879081 0.0828852 1.53324
  0.879157 0.082914 1.5332
  0.879085 0.0829263 1.53321
  0.879326 0.0829021 1.53298
  0.879051 0.0827485 1.53309
  0.879106 0.0825215 1.53272
  0.878988 0.0828606 1.53304
  0.879088 0.0834468 1.53267
  0.879173 0.0828547 1.53301
  0.879031 0.083113 1.53259
  0.87886 0.0821044 1.53312
  0.879253 0.0821109 1.53328
  0.879131 0.083041 1.53253
  0.879011 0.0830413 1.53195
  0.879201 0.082462 1.5326
  0.879285 0.0827628 1.53268
  0.878976 0.0820577 1.53323
  0.879043 0.0826516 1.53266
  0.879211 0.0826963 1.53259
  0.879233 0.0826481 1.53245
  0.879069 0.0843467 1.53118
  0.879051 0.0821513 1.53255
  0.879144 0.083358 1.53264
  0.87917 0.0833435 1.53251
  0.879126 0.0832716 1.53257
  0.879088 0.0827027 1.53266
  0.87924 0.0826978 1.53246
  0.879005 0.0828166 1.53284
  0.879126 0.0825214 1.5325
  0.879186 0.0825907 1.53266
  0.87897 0.0832574 1.53255
  0.879074 0.0827526 1.53268
  0.879386 0.0817303 1.53279
  0.87934 0.0817082 1.53273
  0.879094 0.0824376 1.5323
  0.879129 0.0824641 1.53222
  0.879715 0.0816657 1.53274
  0.878909 0.082418 1.53237
  0.878455 0.0828038 1.53261
  0.875981 0.0831154 1.53304
  0.872501 0.0829649 1.53289
  0.864177 0.0834136 1.53286
  0.838118 0.0856347 1.53317
  0.828221 0.0866092 1.53316
  0.812186 0.0884795 1.53354
  0.801326 0.0899844 1.53344
  0.791192 0.0908021 1.5344
  0.776495 0.0945847 1.53373
  0.751804 0.100005 1.53409
  0.737017 0.103185 1.53376
  0.727163 0.105425 1.53426
  0.713696 0.10879 1.53424
  0.709807 0.110192 1.5345
  0.69636 0.114552 1.53494
  0.690402 0.115539 1.53558
  0.688415 0.116884 1.53477
  0.686917 0.117251 1.53462
  0.686043 0.1178 1.53514
  0.685863 0.117976 1.53508
  0.685893 0.117984 1.53514
  0.685786 0.117905 1.53518
  0.685867 0.117926 1.53506
  0.6859 0.117949 1.53513
  0.685713 0.117923 1.53517
  0.685771 0.117921 1.53512
  0.685706 0.11791 1.5351
  0.685671 0.117908 1.53515
  0.685737 0.117922 1.53517
  0.685847 0.117938 1.53511
  0.685678 0.117874 1.53514
  0.685799 0.117342 1.53574
  0.685912 0.117942 1.53513
  0.685751 0.117923 1.53518
  0.685774 0.11792 1.53516
  0.685946 0.117952 1.53507
  0.685821 0.11793 1.53511
  0.686052 0.117972 1.53512
  0.685733 0.117318 1.53574
  0.685983 0.117943 1.53507
  0.685925 0.117949 1.53513
  0.685746 0.117299 1.53561
  0.685983 0.117959 1.53506
  0.686014 0.117959 1.53513
  0.686009 0.117339 1.53567
  0.686048 0.117971 1.53506
  0.686089 0.117914 1.53505
  0.686025 0.117937 1.53515
  0.68594 0.117899 1.53509
  0.685977 0.117327 1.53577  
