[ -0.0140025 -1.06534 0.268918
  -0.0143667 -1.0635 0.26662
  -0.0148838 -1.06087 0.26334
  -0.0155346 -1.05753 0.259187
  -0.0163003 -1.05355 0.254266
  -0.0171616 -1.04902 0.248678
  -0.0180992 -1.044 0.242519
  -0.0190935 -1.03855 0.235884
  -0.0201241 -1.03274 0.228858
  -0.0211705 -1.02663 0.221525
  -0.022211 -1.02027 0.213963
  -0.0232238 -1.01373 0.206244
  -0.0241859 -1.00705 0.198435
  -0.0250737 -1.00029 0.1906
  -0.0258629 -0.9935 0.182795
  -0.0265283 -0.986718 0.175075
  -0.0270438 -0.97999 0.167486
  -0.0273828 -0.97336 0.160075
  -0.0275177 -0.966865 0.152879
  -0.02742 -0.960543 0.145937
  -0.0270609 -0.954426 0.139279
  -0.0264103 -0.948545 0.132936
  -0.0254741 -0.942891 0.12691
  -0.0242804 -0.937424 0.121184
  -0.0228698 -0.932098 0.115738
  -0.0212879 -0.926858 0.110547
  -0.01958 -0.921656 0.105588
  -0.0177879 -0.916446 0.100843
  -0.0159479 -0.911194 0.0962966
  -0.0140907 -0.905872 0.0919383
  -0.0122405 -0.900461 0.0877617
  -0.0104165 -0.894949 0.0837636
  -0.00863298 -0.889328 0.0799432
  -0.00690049 -0.883597 0.0763011
  -0.00522662 -0.877758 0.0728392
  -0.00361683 -0.871814 0.0695596
  -0.00207503 -0.865772 0.0664644
  -0.000604196 -0.859636 0.0635552
  0.000793303 -0.853415 0.0608329
  0.00211539 -0.847115 0.0582976
  0.00336009 -0.840743 0.0559486
  0.00452547 -0.834304 0.053784
  0.00560956 -0.827806 0.0518013
  0.00661035 -0.821253 0.0499968
  0.00752586 -0.814652 0.0483663
  0.00835415 -0.808008 0.0469043
  0.0090934 -0.801327 0.0456052
  0.00974196 -0.794613 0.0444623
  0.0102984 -0.787873 0.0434683
  0.0107616 -0.781112 0.0426156
  0.0111307 -0.774336 0.0418956
  0.0114052 -0.767552 0.0412996
  0.0115853 -0.760764 0.0408181
  0.0116714 -0.75398 0.0404408
  0.0116644 -0.747206 0.0401572
  0.0115659 -0.740446 0.0399556
  0.0113781 -0.733705 0.0398237
  0.0111037 -0.726987 0.039748
  0.0107463 -0.720292 0.0397141
  0.0103099 -0.713619 0.0397059
  0.00979931 -0.706964 0.0397059
  0.00921808 -0.700331 0.0397059
  0.00856839 -0.693736 0.0397059
  0.007853 -0.68719 0.0397059
  0.00707512 -0.680706 0.0397059
  0.0062384 -0.674295 0.0397059
  0.00534689 -0.667964 0.0397059
  0.00440505 -0.661724 0.0397059
  0.00341768 -0.655581 0.0397059
  0.00238997 -0.649543 0.0397059
  0.00132748 -0.643618 0.0397059
  0.000236078 -0.63781 0.0397059
  -0.00087798 -0.632125 0.0397059
  -0.00200813 -0.62657 0.0397059
  -0.00314747 -0.621149 0.0397059
  -0.00428882 -0.615867 0.0397059
  -0.00542469 -0.610728 0.0397059
  -0.00654736 -0.605735 0.0397059
  -0.00764888 -0.600893 0.0397059
  -0.00872109 -0.596204 0.0397059
  -0.0097557 -0.59167 0.0397059
  -0.0107443 -0.587293 0.0397059
  -0.0116784 -0.583075 0.0397059
  -0.0125496 -0.579015 0.0397059
  -0.0133492 -0.575113 0.0397059
  -0.0140691 -0.57137 0.0397059
  -0.0147007 -0.567782 0.0397059
  -0.0152362 -0.564348 0.0397059
  -0.0156675 -0.561065 0.0397059
  -0.015987 -0.557929 0.0397059
  -0.0161875 -0.554937 0.0397059
  -0.0162619 -0.552082 0.0397059
  -0.0162039 -0.549359 0.0397059
  -0.0160071 -0.546761 0.0397059
  -0.0156662 -0.544283 0.0397059
  -0.015176 -0.541915 0.0397059
  -0.014532 -0.53965 0.0397059
  -0.0137302 -0.537479 0.0397059
  -0.0127674 -0.535393 0.0397059
  -0.0116409 -0.533382 0.0397059
  -0.0103487 -0.531437 0.0397059
  -0.00888957 -0.529546 0.0397059
  -0.00726279 -0.527699 0.0397059
  -0.00546849 -0.525886 0.0397059
  -0.00350747 -0.524095 0.0397059
  -0.00138123 -0.522314 0.0397059
  0.000908016 -0.520534 0.0397059
  0.00335733 -0.518742 0.0397059
  0.0059631 -0.516928 0.0397059
  0.00872102 -0.515079 0.0397059
  0.0116261 -0.513186 0.0397059
  0.0146728 -0.511237 0.0397059
  0.0178547 -0.509222 0.0397059
  0.0211652 -0.50713 0.0397059
  0.0245966 -0.504952 0.0397059
  0.0281412 -0.502679 0.0397059
  0.0317904 -0.5003 0.0397059
  0.0355354 -0.497808 0.0397059
  0.0393667 -0.495195 0.0397059
  0.0432748 -0.492452 0.0397059
  0.0472497 -0.489573 0.0397059
  0.051281 -0.486552 0.0397059
  0.0553583 -0.483381 0.0397059
  0.059471 -0.480057 0.0397059
  0.0636085 -0.476574 0.0397059
  0.0677599 -0.472928 0.0397059
  0.0719146 -0.469114 0.0397059
  0.0760617 -0.465131 0.0397059
  0.0801908 -0.460975 0.0397059
  0.0842912 -0.456643 0.0397059
  0.0883526 -0.452134 0.0397059
  0.092355 -0.447474 0.0397259
  0.0962876 -0.442667 0.0397688
  0.10014 -0.437716 0.0398364
  0.103904 -0.432624 0.0399301
  0.10757 -0.427397 0.0400504
  0.111129 -0.422038 0.0401975
  0.114575 -0.416551 0.040371
  0.1179 -0.41094 0.0405699
  0.121097 -0.40521 0.0407931
  0.12416 -0.399365 0.0410388
  0.127084 -0.393409 0.0413047
  0.129862 -0.387346 0.0415882
  0.13249 -0.381181 0.0418864
  0.134962 -0.374916 0.0421959
  0.137275 -0.368556 0.0425128
